min,d16_mu,d50_mu,d84_mu,solidity,min_from_start
81,34.91576272922839,59.588132036765465,91.0134716240263,0.8270267532467539,81
82,32.166112860666985,53.03039712208584,98.51909531348684,0.8248288088642659,82
83,35.63878415967001,59.85424102757788,87.4640554077402,0.8350338345864664,83
84,36.76685256206,61.80873882667604,92.72950149795734,0.8270642076502727,84
85,33.991478539641115,55.11461447190863,87.67858610540172,0.8314521126760562,85
86,34.81567972953018,59.3737607278508,92.46114376169724,0.8350749999999997,86
87,35.785267866894266,61.85238270063353,101.07760760264836,0.8254701897018973,87
88,34.607523808077886,61.11499172467957,116.64959610558154,0.827272340425531,88
89,35.11428585138703,58.33391412076271,120.51435679011696,0.8323804469273739,89
90,40.93769149223119,83.76719633958896,197.9778936114946,0.8317577427821526,90
91,32.62187673450506,55.20316313989313,91.52389477410075,0.8299084931506853,91
92,36.700703158899486,70.03694312027844,92.99230997353668,0.8339096153846159,92
93,32.7895806716495,54.22863016509498,79.49668956003694,0.8374071428571426,93
94,33.428505323739365,61.43998577065799,107.2045786333202,0.8320027568922309,94
95,36.27334956639477,66.75478594668775,97.69159938478911,0.8265013404825731,95
96,33.28333044909101,50.97601257034023,82.93530072945731,0.8328521091811412,96
97,34.61736612901562,52.64426467385334,73.80596759161028,0.8318116883116883,97
98,36.15416652666465,60.5980118544743,108.9177162314784,0.8368075268817204,98
99,33.90147130129284,56.99367893492663,87.71956225940508,0.8338346456692908,99
100,34.69660526972782,57.88097219640209,98.3542302532959,0.8218927135678396,100
101,37.01525522268041,64.87714625530394,98.85116095440704,0.8283466501240693,101
102,34.11367979941915,55.96431476989479,89.65334249017533,0.8239892957746481,102
103,36.90322588896301,64.2146595081156,95.74630132516664,0.8321730964467005,103
104,35.46964047614793,57.15139278082094,84.93668350324484,0.830107486631016,104
105,36.44774926752109,60.80035821995192,101.2217917980322,0.8325212201591513,105
106,32.06539851935252,50.15224869771275,65.98787976645676,0.8312262295081971,106
107,36.48331943687736,59.49036131923696,90.437088167502,0.8338561855670108,107
108,38.0213344932035,63.55601432404259,95.40017237309544,0.8372080808080815,108
109,35.27777626573344,58.69339951655569,93.7045270439709,0.8294255154639181,109
110,37.20063693999624,64.6606870821324,114.3645962163192,0.8348258760107813,110
111,38.32067529659167,60.64589996694667,92.94135440084176,0.8323880434782601,111
112,32.50142397071931,51.453013562588666,76.00677793085589,0.835292663043478,112
113,36.2877499285623,62.57237280122062,104.0112199540025,0.8330704600484267,113
114,35.434171847254774,59.1874983599165,91.22584630769794,0.82911203931204,114
115,35.5600490178796,55.44342451020342,87.36534383073435,0.8330067961165043,115
116,35.93275595909505,61.59046095354086,92.4715771991762,0.8319296650717705,116
117,39.250824363488114,72.41141630112989,101.78766684996066,0.8338455999999999,117
118,34.19560568527085,55.54068796769252,86.04026981567351,0.8337228205128207,118
119,36.04177292640372,57.29391199685466,80.15449837620507,0.8370639204545455,119
120,38.0765739643428,60.63391751064433,92.1622337431506,0.8319323369565214,120
121,34.699813726075114,54.86877134397455,78.86799186008896,0.8268305084745767,121
122,34.82024002305695,61.61194921640614,99.99926672659906,0.8368727748691099,122
123,34.00039045970965,55.83653445216137,80.3308749601898,0.838559305210918,123
124,36.44793543155344,62.55517461885599,92.7444152309252,0.8353586466165415,124
125,33.329774148541745,53.16824788177253,81.75368619827564,0.8345827500000003,125
126,38.12724397867622,63.30078171072333,101.5824141784986,0.8337534526854221,126
127,35.26949122861838,59.40440944803724,83.87631652209132,0.8339303030303031,127
128,37.158304361509934,62.60019127474674,125.99931356483688,0.8298709239130436,128
129,36.0033290704003,59.363016488295536,86.18210487644282,0.8310853846153854,129
130,34.627888665934194,55.259094624899554,81.22060366928682,0.8361334183673474,130
131,33.29285305744625,49.95803956630492,79.88410033379316,0.8305907216494858,131
132,33.98838002621781,54.9763024176506,89.4222884051469,0.8323650366748164,132
133,36.46061556288914,61.97150174335171,106.53766787442407,0.8300680519480522,133
134,37.17526412394872,59.08914826152192,98.12892192160535,0.8331234256926955,134
135,35.06527834214781,55.95907874573491,84.32182226248739,0.8307505347593586,135
136,34.053986799594504,54.91510780171282,80.17524327242197,0.8325005464480872,136
137,34.35366207722847,56.506784741980354,93.11719866869932,0.8317719999999997,137
138,34.73313135439488,55.34520986130617,86.42196053671762,0.8307084615384618,138
139,36.176779247242514,58.17654000326142,85.62627855301393,0.8325514925373138,139
140,38.11977613392877,68.8830339402284,99.54279799199765,0.8366921671018281,140
141,37.78987638726095,61.72099984388176,97.35860233461403,0.8324248041775463,141
142,34.50188159006445,55.53996143296275,79.55566099768505,0.8366928571428566,142
143,36.85834715770959,60.52780795688724,100.45975283931143,0.8338210389610394,143
144,36.50191236012844,59.026888867427296,83.77225084708961,0.8311322666666668,144
145,35.25842133012171,53.26153356738048,76.20544259541865,0.8337969151670948,145
146,34.287569821217886,52.5300660100796,74.5280495930677,0.8323841961852857,146
147,35.424189411961606,59.49242416002014,82.92991711322668,0.8319798941798939,147
148,35.53579330081005,58.69188736284021,92.9724444135694,0.8346982587064675,148
149,35.63771632326344,56.00203986422974,92.04880957129632,0.8292983914209116,149
150,36.97257566013016,61.48943395495709,89.99939550150279,0.8331423469387763,150
151,34.72178532806387,58.098176085541176,83.83954745201129,0.8329019607843146,151
152,36.96581853521387,63.18505566175666,95.36087778095153,0.8253218592964836,152
153,37.26180595907551,59.152959356500425,106.4802244690318,0.83579243902439,153
154,37.249451866122754,60.8449438403194,93.24670261500704,0.8292355371900825,154
155,38.48077597100183,62.95062604095122,97.57861066881112,0.8392556701030934,155
156,35.924012694269706,57.49588176384253,100.72216269570949,0.8317824000000003,156
157,32.99298948824073,53.96280365201726,77.31489178666486,0.8353252777777765,157
158,38.55554701455893,67.00529736810029,94.54573085457488,0.8296618581907084,158
159,38.35528969638144,62.692383450403824,95.03352906659586,0.8280353424657539,159
160,39.44528557483353,64.32322686857952,100.0621849176678,0.8355458445040213,160
161,36.93546698470522,54.95665533464228,89.91124369391993,0.8292497461928937,161
162,36.262310881958015,59.52467997815856,81.70168613916066,0.8345550531914893,162
163,33.36994160539858,50.830700745174205,72.16586280641326,0.8387101736972702,163
164,38.00919484539935,61.4950358811674,90.8314108480747,0.8271564792176034,164
165,35.732973420496904,59.77509675456972,84.20173070341812,0.8333342931937169,165
166,38.797573164423504,68.18561931371913,97.02921392185404,0.8328686567164183,166
167,35.57281972421944,55.50311863931659,85.03694557361,0.8384472826086962,167
168,35.261744940926825,55.14275895403042,91.95914187716238,0.8369239024390237,168
169,37.68552269612377,61.38991685109248,97.68370905095118,0.8244462102689494,169
170,36.52229549632313,58.15711306563388,81.94143897057356,0.832121662468514,170
171,36.39200806261904,58.45454948695254,85.44314229681082,0.8420383033419022,171
172,37.84502472772652,56.23822575470792,87.38165619053062,0.8340860759493677,172
173,35.70559747875476,54.42711496113652,75.68671914027438,0.8343017283950621,173
174,35.788830004494244,63.03657883847664,83.67683378220266,0.8341962864721486,174
175,38.40958100938184,63.24085386940417,92.6579821285363,0.8297589552238807,175
176,39.26886691690649,68.60646753003634,113.40770684493044,0.8343938423645315,176
177,35.8958780039988,57.461201022686986,96.78730765241288,0.8349153846153845,177
178,38.55595802452207,67.93614003740988,106.49722635132235,0.8232038043478257,178
179,35.72312225718986,54.25758177706072,87.75188933424208,0.8359599489795915,179
180,38.54970941584498,60.65010234604786,91.01924821242729,0.8365349009900989,180
181,35.38473549411884,52.069254414086686,77.8818213401922,0.8271963824289404,181
182,39.67132981631777,64.41140830151521,88.98307549261853,0.8281989247311827,182
183,34.55158479350864,54.3983773985485,72.24953380922706,0.8346565445026173,183
184,38.50365242833641,64.00454878529506,93.65550914039784,0.8362892682926828,184
185,36.999180715860966,57.104717394806414,100.98090161995268,0.8270122615803812,185
186,36.94725686353892,61.9653654224275,89.90822570784802,0.828216535433071,186
187,36.22690239834474,57.54911625981953,82.30152133578538,0.8333359249329757,187
188,36.64097348366492,58.65799035993386,91.0455161609438,0.8318302955665026,188
189,37.77850085312177,61.131238738940965,93.88523394453924,0.835580240963856,189
190,37.89135456114896,61.653191573507655,93.73329478767792,0.8361851239669418,190
191,34.36011298848344,55.15119717477918,93.12737267394073,0.837730249999999,191
192,38.47470900539648,58.79338016415705,82.98055419251777,0.8367034398034401,192
193,39.28383495594106,64.58640209297725,95.51053150331524,0.8320827027027032,193
194,36.5476100138619,60.42175959826942,101.39773615755452,0.8382803713527858,194
195,36.57207822232397,57.25680975551108,82.27038164393836,0.8386444976076545,195
196,37.68048997776634,59.93921714537691,84.92568039826814,0.8322670886075954,196
197,38.1090652200897,63.886810305183175,115.59681026668795,0.8346046683046671,197
198,36.47623123524288,54.13114473169499,88.2750222669205,0.8340337292161515,198
199,36.67726935238029,56.76291526913697,81.06423469660574,0.8375504901960784,199
200,37.17742262816769,58.27130020436994,85.35418481211148,0.8310943877551015,200
201,37.80494188581383,57.42374091619308,81.58057212713999,0.8387675736961454,201
202,37.81826901107067,59.16445695761023,82.10603436891894,0.8294947368421056,202
203,38.63614324749874,62.37661349027268,91.92852137725568,0.8271369791666677,203
204,36.071702970498144,57.4276175832558,78.35495870014886,0.82708883248731,204
205,35.806215929016055,57.19229308584797,92.4688051373456,0.8304965432098778,205
206,37.97693201088667,59.43636425857548,97.042358810564,0.8332263403263401,206
207,37.23079582013989,59.05379322906147,90.46130955094706,0.8341661728395056,207
208,37.814253725653984,59.361175363134514,85.54213935261548,0.8344848341232229,208
209,35.866774796741005,57.42699850841776,80.80416087248035,0.8317308068459651,209
210,36.9767373252214,61.52917575589702,91.1429213645658,0.8376497422680402,210
211,36.97661488287214,59.01395265780536,87.98251283334469,0.8387275779376497,211
212,34.30556087631427,51.78658552972888,76.32731711701324,0.8348445977011486,212
213,37.32385123806582,56.58929195553564,81.33298185537699,0.8325383747178329,213
214,35.95437244768259,53.86184841656521,76.00330936469564,0.8400589473684196,214
215,36.62378908596016,53.8736986210819,74.02829555808832,0.8285002336448598,215
216,36.57921914251486,56.25411765394617,79.66824615140732,0.8331169117647054,216
217,35.736678359523665,55.94490367076486,78.55188493906438,0.838357506361323,217
218,37.92748293930197,56.85487878334761,92.54912350321337,0.8368209756097563,218
219,34.774213684568664,60.589898864530376,89.76079126655198,0.8302698113207541,219
220,37.50498233755257,60.65460500672459,90.2321853669877,0.8312992857142859,220
221,36.45439854830381,58.980458590383016,86.25367100087826,0.8332465517241379,221
222,35.92436974828088,55.38055121945732,76.74861739043259,0.8386063636363638,222
223,37.485802859944506,54.1019600832206,87.706998844674,0.834042045454545,223
224,37.97773093471492,55.67288920558921,92.8001813011699,0.8362844497607653,224
225,37.12425865306406,57.08542089219424,89.93963888451601,0.8291797674418604,225
226,38.426165981608015,60.34242957175753,81.5025772249426,0.8316362149532716,226
227,37.3149013965476,57.95365512784629,83.33439437349571,0.8337751282051288,227
228,39.562034322622885,58.80401435956126,84.34857986881372,0.8332838383838379,228
229,36.58538474417877,56.5117803191259,78.0702751964113,0.830595873786408,229
230,36.64812038644789,56.19247123480207,86.7771399756111,0.8355032110091738,230
231,37.88320106029231,58.13130818106848,84.88803138293737,0.8311587155963303,231
232,35.419253809089454,56.06091719538081,82.90313645664159,0.8300389548693586,232
233,36.32780753441767,58.083932198324376,90.62707736267218,0.8351828767123293,233
234,37.2899565139831,59.64696280312113,82.79755920869331,0.8299496350364957,234
235,37.48564034082969,58.81011238751206,95.32788003802987,0.8339421911421906,235
236,38.466151564399794,62.25214074858375,96.54852143186756,0.83589420935412,236
237,35.580143757854366,54.352318048667456,83.7393123088934,0.8328397022332507,237
238,38.68993736063402,60.63187404380368,83.52680015818218,0.8348601750547054,238
239,35.772621479025894,55.84036214333082,74.05161846702993,0.8349463235294114,239
240,38.318444855842905,60.90817680063625,91.83572477439752,0.8336858093126386,240
241,38.744311329313966,62.08023322479705,97.19218763131668,0.838619730941704,241
242,36.2719847902705,54.55988141132792,80.71746513394697,0.8375178403755862,242
243,40.55047993494707,70.55816723153256,223.58565918398304,0.8327237020316024,243
244,37.64450658690144,56.152192558427885,84.28854530676344,0.8399361607142852,244
245,38.37717862096007,61.86646836194949,95.20641800953132,0.8384876993166289,245
246,36.96054398769585,59.85355678442115,85.47183279331124,0.8342189054726367,246
247,36.93237547499582,55.76093846999434,77.06620876880537,0.8365152380952379,247
248,38.05567109202602,60.24386816976968,91.4368790421928,0.832082102908278,248
249,37.348724163754746,58.23454380123931,83.22187261485173,0.8358087378640782,249
250,38.88858750348609,66.14703983259886,91.4049990917821,0.8308918465227818,250
251,35.798549148069206,57.84591861076739,85.98010240116172,0.839196675191816,251
252,38.43172098862387,62.48387431751187,94.20868348492732,0.8360890000000001,252
253,37.84970917158172,58.401458164474704,87.54283639241045,0.8398044345898015,253
254,36.191009580215685,54.90425546919893,79.46469518515335,0.838038167938932,254
255,35.040403796876625,51.80748257113831,79.8546358604937,0.836589565217391,255
256,36.50196764601158,57.88594983552522,94.10586761728466,0.8358227602905567,256
257,37.13942999781558,59.75017274017439,90.73743028301315,0.839040572792363,257
258,36.8480183183605,57.47005570932248,85.937135983271,0.8362203579418347,258
259,41.325999863180975,66.12856437052676,103.22553149775489,0.8293547126436782,259
260,38.42725437411984,60.18667902548948,82.74570319233315,0.8343516795865625,260
261,37.87520471872504,54.01485244902534,76.65082985677044,0.8313034090909088,261
262,39.62806518992955,66.44066873701527,97.477287298958,0.8345757847533639,262
263,37.22109714440806,55.811289219316805,85.60837380154943,0.8444956834532376,263
264,37.52694308158732,62.49794846933307,95.16549755731717,0.838117811158798,264
265,39.270276316417096,60.134735603346506,94.24132286988576,0.8318766423357666,265
266,35.324626559474204,52.59701328385628,76.28330871633409,0.8381923076923075,266
267,36.942730177190136,54.90240514948603,87.39719087737026,0.8390457076566114,267
268,36.56596424540004,56.79072547628599,80.09649855700991,0.8348426573426576,268
269,37.48459548956961,56.96461911356008,83.36409280535615,0.838295111111111,269
270,36.88712370803817,56.13382915158152,76.24154397001078,0.8348907239819008,270
271,36.09126738437784,55.25477753317978,89.44086301929032,0.8361521226415097,271
272,35.52157132089944,53.49402726309628,81.392090637045,0.8333098591549296,272
273,37.14961216310446,56.6090200558952,84.61317820503842,0.8296183189655174,273
274,37.04566142614599,56.36930952390178,83.79785395802072,0.8321328502415457,274
275,38.5863316096659,59.5263677825539,78.81357501649747,0.834752488687783,275
276,36.63253514779363,55.97983615715416,79.99662466358689,0.8300057395143488,276
277,36.63302018643056,55.70535515682646,87.54572794100325,0.8341123595505624,277
278,34.768519617574995,55.28095098031866,82.01160356191141,0.8322503448275852,278
279,36.52456883939468,54.102332623948136,75.87131984527454,0.8417021276595751,279
280,39.74706031481968,60.62749466230191,96.6268375600325,0.8321986394557819,280
281,36.36145853900071,55.31054058020409,80.61775316914355,0.8335044642857141,281
282,38.370367446106215,59.844052053134654,102.27307068142684,0.8367740206185563,282
283,37.64838082571324,57.38908347348508,87.34183383489025,0.8367400414937755,283
284,37.61069173882361,58.98561911186557,84.25866792898061,0.8357015317286651,284
285,38.08088730829003,59.10138066350871,85.63293972896285,0.8372822541966423,285
286,37.85641454704435,56.20228953060278,86.46996253568113,0.84084243792325,286
287,37.370694011379534,54.33987897509611,78.87094776927339,0.8343178082191779,287
288,36.965761223959845,55.0993033927781,82.14091944568052,0.8342466666666666,288
289,36.06053076560048,54.6432701498411,77.07536162591656,0.8332899786780383,289
290,37.15168547061631,57.26899504757648,93.23435222478535,0.8366763485477173,290
291,37.86966189647296,60.697756697123175,101.64763046543573,0.8349183807439826,291
292,37.56840323179625,57.112145239057305,82.32631360888158,0.8363993039443153,292
293,37.4464477842351,53.363359668780525,72.97214174942447,0.8346317880794698,293
294,37.46895902579003,56.25873577503516,76.65375026813216,0.8368548672566382,294
295,39.81738770871768,63.90856529065248,94.37318482072808,0.8332391498881422,295
296,37.46031927176382,55.51757440072267,77.10186798609578,0.8317405895691604,296
297,37.5741633295478,55.53809257589849,76.90077715326791,0.8344155701754388,297
298,36.44943050054975,55.4606620948331,77.1083971084022,0.8418537154989383,298
299,37.44290743143384,54.76854987997541,83.7040994425018,0.8364349344978159,299
300,38.9383003915074,64.54920670961627,118.08380944022132,0.8350882222222225,300
301,37.26369635129026,59.63407622208511,85.22352343868997,0.8390533185840707,301
302,36.655452701306,56.504709501652215,77.06715475503488,0.8407821266968329,302
303,36.19868871562535,53.85585356564696,77.50671055701562,0.8365509433962263,303
304,39.33859399626724,57.52850143116893,95.57963148404482,0.8427792656587465,304
305,36.30766493107664,54.124703111197206,79.14116256430593,0.8353949074074074,305
306,35.51153448032657,55.0648777048264,80.61112451233883,0.836815416666667,306
307,36.03991907748597,52.59767042141484,71.71887937026644,0.8345391862955029,307
308,38.91409116882234,58.69377823042525,94.42789799389342,0.8329313304721033,308
309,38.058713328828176,57.63926359945536,86.56012034976966,0.8353705479452054,309
310,37.8520219991782,58.51779087524463,84.47363196128342,0.8339537678207745,310
311,38.17190600561243,55.659650661710856,83.18104873264859,0.8337826923076921,311
312,37.65709473935004,56.49774714192174,86.5268974855232,0.8365609442060084,312
313,38.59358223715215,57.02510287131313,83.88066048826283,0.8355078189300414,313
314,38.1590663257088,60.72914166750619,92.12921912547084,0.8329072033898302,314
315,37.92284591066295,60.42122775785913,94.01578911808876,0.8417397959183681,315
316,39.5486461949761,63.05485541260853,88.50408990637028,0.8368134361233489,316
317,37.41420423442295,57.64602507519652,91.81368728664118,0.8345781902552212,317
318,37.77048723566943,58.15900110876233,93.10479523883492,0.8431887128712872,318
319,36.97430971679065,57.932361356772006,84.23192311461457,0.8343475991649277,319
320,35.453874596848614,54.170649307397206,74.98049110673671,0.836596617336152,320
321,35.0034277024939,51.9247845569532,86.4812856763037,0.838212550607287,321
322,37.220941877435926,57.66342160894534,83.54131828269843,0.8382048218029342,322
323,37.77422590161539,56.98676473350883,87.19085547490486,0.8370000000000001,323
324,31.53317742434974,56.78835976952932,102.52069058460528,0.8356360381861571,324
