NTU,min_from_start
34.12905,1
23.79535,2
23.55272,3
23.222520000000003,4
23.18819,5
23.29537,6
23.26662,7
23.03248,8
22.81365,9
22.88749,10
22.6622,11
22.73845,12
22.59974,13
22.35706,14
22.4958,15
22.21243,16
22.08277,17
21.89336,18
21.85876,19
21.82639,20
22.25765,21
21.50811,22
21.64738,23
21.73822,24
21.93249,25
21.55454,26
21.53709,27
21.55927,28
21.15796,29
21.2144,30
21.13686,31
20.99356,32
21.0072,33
20.95299,34
20.71698,35
20.72075,36
20.67574,37
20.64928,38
21.1255,39
20.788220000000003,40
20.88976,41
20.36333,42
20.39513,43
20.63342,44
20.54529,45
20.60884,46
20.35941,47
20.36881,48
19.91878,49
20.27771,50
20.04666,51
20.154020000000003,52
20.07623,53
19.83481,54
19.66624,55
20.13255,56
19.90368,57
19.78841,58
20.47297,59
20.44193,60
19.99166,61
19.68883,62
19.85939,63
19.87486,64
19.7052,65
19.90472,66
19.71444,67
19.70501,68
19.56031,69
19.99246,70
19.99939,71
19.6312,72
19.51286,73
19.51612,74
19.62346,75
19.64629,76
19.52649,77
19.5106,78
19.33034,79
19.32897,80
19.27219,81
19.19711,82
19.28078,83
19.28724,84
19.08506,85
19.0305,86
19.08837,87
19.55578,88
18.968870000000003,89
19.15382,90
19.01985,91
19.0479,92
18.67566,93
18.62588,94
18.97514,95
18.76936,96
19.1028,97
18.89098,98
18.55741,99
18.96104,100
18.6619,101
18.92478,102
18.78643,103
18.77676,104
18.7373,105
18.94614,106
18.63903,107
18.27495,108
18.72249,109
18.61309,110
18.47471,111
18.39003,112
18.3856,113
18.35858,114
18.43006,115
18.63818,116
18.4078,117
18.27708,118
19.3857,119
19.6211,120
19.19815,121
19.4457,122
19.28399,123
19.13335,124
19.2206,125
19.22084,126
18.80887,127
19.22729,128
19.43221,129
19.23612,130
18.96217,131
18.96311,132
18.93888,133
18.53969,134
19.04116,135
19.18952,136
19.08902,137
19.20386,138
18.87749,139
19.47674,140
18.88489,141
19.12949,142
18.98353,143
18.93761,144
19.19056,145
18.99449,146
19.02164,147
19.29888,148
19.07714,149
19.23465,150
19.07309,151
18.67043,152
19.026020000000003,153
18.91261,154
19.25593,155
18.52238,156
18.8589,157
18.73254,158
19.25838,159
18.791,160
18.61942,161
18.5882,162
18.9568,163
18.60946,164
18.42025,165
18.77209,166
18.88032,167
19.00103,168
18.53468,169
18.58919,170
18.82001,171
18.8308,172
18.6957,173
18.661,174
18.58377,175
18.18692,176
18.42473,177
18.7264,178
18.68005,179
18.66388,180
18.9967,181
18.96484,182
20.22824,183
19.04858,184
18.66416,185
19.17782,186
19.06837,187
19.12289,188
18.67586,189
18.88498,190
18.74432,191
18.94808,192
18.96604,193
18.56981,194
18.82226,195
18.9161,196
19.12661,197
18.87286,198
18.8531,199
18.84414,200
18.97137,201
19.27748,202
18.79826,203
18.79779,204
18.84197,205
18.82335,206
18.837770000000003,207
18.65624,208
19.0886,209
18.750870000000003,210
18.69231,211
19.191270000000003,212
18.60272,213
18.77143,214
18.59631,215
18.5999,216
18.60899,217
18.5544,218
18.84268,219
18.62399,220
18.459570000000003,221
18.80798,222
18.63384,223
18.74125,224
18.702820000000003,225
18.61833,226
18.92558,227
18.67171,228
18.815620000000003,229
18.89969,230
18.6668,231
18.67764,232
18.74568,233
18.900170000000003,234
19.2031,235
19.13652,236
18.92634,237
19.11623,238
18.78845,239
18.977120000000003,240
18.69576,241
19.08596,242
19.21532,243
18.69156,244
18.89941,245
19.21419,246
19.09893,247
18.89035,248
18.70377,249
19.00363,250
19.24206,251
18.91695,252
19.01437,253
19.13194,254
19.1723,255
19.05012,256
18.78732,257
18.84198,258
19.08337,259
18.83315,260
18.88682,261
18.92275,262
18.7828,263
18.72928,264
18.72489,265
19.04366,266
18.82005,267
18.87852,268
18.68467,269
19.09487,270
19.23753,271
18.98245,272
18.79228,273
18.60065,274
18.98155,275
18.98585,276
18.90096,277
19.07908,278
19.03696,279
18.67996,280
18.72763,281
18.805,282
18.5575,283
18.82019,284
18.6677,285
18.9112,286
18.93407,287
18.75196,288
19.12024,289
18.99782,290
18.59772,291
18.67835,292
18.94732,293
18.77818,294
18.58944,295
19.35558,296
18.82396,297
19.11439,298
19.66789,299
19.72925,300
19.6204,301
19.24276,302
19.49154,303
19.68591,304
19.40575,305
19.42711,306
19.46149,307
19.35831,308
19.66936,309
19.20767,310
19.38246,311
19.55398,312
19.67266,313
19.49381,314
19.489420000000003,315
19.4647,316
19.21947,317
19.31036,318
20.46983,319
19.63864,320
19.48927,321
19.42236,322
19.59493,323
19.29257,324
19.27267,325
19.40429,326
19.26955,327
18.91544,328
19.40075,329
19.45513,330
19.59785,331
19.78218,332
19.56436,333
19.11336,334
19.31218,335
19.55229,336
19.30313,337
19.42999,338
19.10096,339
19.31949,340
19.79147,341
19.76189,342
19.7917,343
19.37953,344
19.50829,345
19.31798,346
19.27549,347
19.1914,348
19.37467,349
19.19423,350
19.16104,351
19.39382,352
19.21612,353
19.46669,354
19.38288,355
19.52399,356
19.45145,357
19.16542,358
19.30006,359
19.573,360
19.17193,361
19.38769,362
19.25725,363
19.28685,364
19.4266,365
19.17434,366
19.55389,367
19.29002,368
19.32549,369
19.60181,370
19.31298,371
19.50979,372
19.10609,373
19.37095,374
19.58488,375
19.44551,376
19.34732,377
19.47479,378
19.21131,379
19.34571,380
19.37981,381
19.433670000000003,382
19.41853,383
19.43844,384
19.2969,385
19.35788,386
19.43881,387
19.2828,388
19.23437,389
19.61054,390
19.44461,391
19.50979,392
19.62704,393
19.36085,394
19.2586,395
19.28393,396
19.43857,397
19.39297,398
19.40759,399
19.63869,400
19.75265,401
19.4391,402
19.75637,403
19.53097,404
19.81496,405
19.51343,406
19.50447,407
19.54918,408
19.61794,409
19.61677,410
19.72062,411
19.93864,412
19.28356,413
19.676,414
19.80067,415
19.50984,416
19.49847,417
19.52871,418
19.51588,419
19.90793,420
19.72742,421
19.54026,422
19.70199,423
19.31289,424
19.17986,425
19.721020000000003,426
19.68545,427
19.77519,428
19.61252,429
19.69925,430
19.61747,431
19.57667,432
19.47956,433
19.45739,434
19.4564,435
19.25818,436
19.46697,437
19.590020000000003,438
19.77892,439
19.70397,440
19.59719,441
19.2978,442
19.65709,443
19.89123,444
19.673920000000003,445
19.72628,446
19.84392,447
19.74916,448
19.62454,449
19.83901,450
19.57833,451
19.63138,452
19.56389,453
19.67058,454
19.53776,455
19.63549,456
19.95571,457
19.91363,458
19.60214,459
19.34307,460
19.578470000000003,461
