NTU,min_from_start
65.84799,1
64.08466,2
63.8248,3
63.93572,4
63.49987,5
63.32355,6
63.78017,7
64.13157,8
64.18533,9
64.07645,10
64.39365,11
64.44762,12
64.31817,13
63.68195,14
65.06429,15
63.9135,16
63.21051,17
65.94169,18
63.71747,19
63.95682,20
65.15202,21
64.13942,22
63.94912,23
64.14529,24
64.20797,25
63.53121,26
63.42788,27
64.59663,28
65.14368,29
64.26305,30
63.58434,31
64.84887,32
63.8157,33
65.2646,34
65.6047,35
64.01958,36
64.03397,37
63.88588,38
63.06621,39
63.77606,40
61.54356,41
43.02236,42
41.95457,43
42.09536,44
42.34256,45
42.53688,46
42.21408,47
41.78216,48
42.03395,49
42.15019,50
42.19093,51
42.611,52
42.65868,53
42.40254,54
42.2813,55
42.2767,56
42.70044,57
42.28609,58
42.21573,59
42.31093,60
42.04479,61
42.38402,62
42.35701,63
42.2956,64
41.79181,65
42.41897,66
41.79304,67
42.07246,68
42.1883,69
42.73439,70
42.36517,71
42.1833,72
41.42103,73
41.9577,74
42.02097,75
42.69508,76
42.22441,77
42.43097,78
42.16796,79
41.41813,80
41.67872,81
41.79713,82
42.29517,83
41.76854,84
41.55367,85
41.49186,86
42.30592,87
42.39114,88
41.86787,89
41.60708,90
42.35386,91
41.93027,92
41.88624,93
41.79118,94
41.92305,95
42.16368,96
42.07747,97
42.18781,98
41.83003,99
41.87473,100
42.10843,101
42.66785,102
41.82924,103
42.43586,104
42.6701,105
41.72972,106
41.60047,107
41.58001,108
41.53022,109
42.38957,110
41.8212,111
42.47507,112
41.53211,113
41.68728,114
42.66572,115
42.76542,116
42.89163,117
41.48901,118
41.96822,119
42.11052,120
41.79913,121
41.72335,122
42.05856,123
42.17762,124
41.13363,125
41.53436,126
41.51739,127
41.53644,128
41.98278,129
42.11773,130
41.41442,131
42.07162,132
41.55902,133
42.12788,134
41.8253,135
41.63305,136
41.49603,137
41.47496,138
41.69027,139
40.89251,140
41.92438,141
41.57561,142
41.6658,143
41.75635,144
41.70725,145
41.8325,146
41.78289,147
42.01411,148
41.42672,149
41.71708,150
41.4299,151
41.5042,152
40.957,153
41.33234,154
41.63845,155
41.40459,156
41.96811,157
41.81028,158
41.56515,159
41.95965,160
41.7986,161
42.02921,162
41.38139,163
41.52925,164
41.24128,165
40.81639,166
41.84005,167
40.99906,168
41.49081,169
41.87371,170
41.87646,171
41.90686,172
41.35883,173
41.57072,174
41.54502,175
41.80317,176
41.98653,177
41.84413,178
41.87761,179
41.45112,180
41.28117,181
41.01581,182
40.90522,183
41.61965,184
41.84692,185
41.371,186
40.796,187
41.45392,188
41.52788,189
41.21583,190
42.02705,191
41.79082,192
40.74626,193
41.44495,194
41.80649,195
40.92117,196
41.04221,197
41.25473,198
41.20911,199
41.30167,200
41.53942,201
41.05901,202
41.26083,203
41.36766,204
41.74609,205
41.62194,206
41.50695,207
41.75065,208
41.14639,209
41.02369,210
41.02617,211
41.88293,212
41.31193,213
41.65151,214
41.24233,215
41.24931,216
41.0396,217
41.65351,218
41.33315,219
40.96307,220
41.40607,221
42.0477,222
41.54056,223
41.28576,224
41.13661,225
41.1445,226
41.29294,227
41.47112,228
40.84654,229
41.12623,230
41.31412,231
40.81232,232
41.4421,233
40.87977,234
41.22316,235
41.48953,236
41.14749,237
41.13143,238
41.97116,239
40.74134,240
41.74789,241
41.08416,242
41.13482,243
40.49709,244
41.29494,245
41.71058,246
41.12585,247
40.81128,248
41.29715,249
41.1023,250
41.05907,251
41.60327,252
41.5174,253
40.89899,254
41.19202,255
41.74823,256
41.36719,257
40.87725,258
40.70772,259
41.43341,260
41.90376,261
41.43925,262
41.16847,263
41.32158,264
41.38342,265
41.19827,266
40.88652,267
41.38419,268
41.10969,269
41.02393,270
40.79104,271
41.86318,272
41.30092,273
40.91039,274
41.48658,275
41.02913,276
40.09882,277
41.04827,278
40.99986,279
41.04649,280
41.51109,281
40.54441,282
41.25876,283
40.7895,284
40.74398,285
41.54843,286
41.46194,287
41.02777,288
40.87716,289
40.63533,290
41.18564,291
40.14581,292
41.26969,293
41.60362,294
39.75277,295
42.2081,296
37.09295,297
38.18003,298
39.86941,299
42.08588,300
39.01841,301
37.52119,302
37.68223,303
37.02571,304
36.73579,305
35.27311,306
37.75193,307
37.21635,308
36.4289,309
36.83567,310
35.13764,311
32.10534,312
28.20319,313
