min,d16_mu,d50_mu,d84_mu,solidity,min_from_start
61,42.672194567814,65.96342026468285,93.4611995235128,0.8432722622950805,61
62,43.81540547778508,68.64875995268252,108.58879357363472,0.8420482432432438,62
63,43.42628172303378,65.43710600422055,91.73632331154154,0.8406945335276959,63
64,40.60387949684223,62.2091632857052,88.42296165991964,0.8360651537335301,64
65,42.58045906600954,64.60208528547629,94.92389038432134,0.8428596688741721,65
66,43.16853616109886,65.85832915012251,94.42702640293612,0.8409351758793969,66
67,44.12286934629185,68.94360954808107,103.6730642390986,0.8366434907010011,67
68,42.64073303729159,63.24834718885212,92.72824969641486,0.8381474512743636,68
69,44.24176897772126,66.29791955379623,99.08939291857374,0.8429476092896176,69
70,44.18055976384605,67.24176560304367,108.94545925024312,0.8454947175348502,70
71,44.179535930573714,65.77987988900678,93.60776703384984,0.8396200997861716,71
72,43.877475173755606,65.86018083353035,90.59663382099612,0.8414954121863806,72
73,44.5549725761252,67.42476642668596,99.54309520715653,0.8426436401967673,73
74,45.09264067891857,68.0809423160135,95.64495146788364,0.8389943571428568,74
75,44.05408183973115,65.53226890361198,98.12558438869937,0.8389219262295081,75
76,44.91434645063082,65.67164997953088,92.15838621171515,0.8401535438596504,76
77,45.880466858339,68.40637814055265,95.34666850542588,0.8399164315937948,77
78,46.74190219093108,68.35911801886465,96.47219914817671,0.8430482412060297,78
79,44.93922472875787,66.55774145331975,92.67172142111052,0.8419748533724352,79
80,45.56755930236375,68.82024661172314,94.9521523784899,0.8401830496936679,80
81,44.04221652973402,65.90250999145637,89.76017538729006,0.8361317528735634,81
82,46.57850275060377,69.30413875969703,97.99093344167788,0.8409321931589535,82
83,45.32188411827173,67.06745343024178,88.39483909772387,0.8420850500715312,83
84,46.09636481360441,67.98625719176063,94.0744874585851,0.8388559859154928,84
85,47.218960522414605,70.71175639317225,105.81292773750808,0.8401176512455513,85
86,44.95835203337994,66.96045021124307,94.24415161417592,0.8392377675840973,86
87,48.37218057840581,72.38260412512508,100.4942812279792,0.8426859731543641,87
88,46.09923312576232,69.50302593519991,99.26353514779753,0.8380534421575595,88
89,47.06225712332292,70.15349456090674,95.96950752908326,0.8401511256354391,89
90,45.93407505486879,67.63988132519145,94.96630419845496,0.839039323308271,90
91,45.9648066588157,67.87920962794301,101.01790622958627,0.8374048176187205,91
92,47.05834188514408,68.38379435996173,98.183304055134,0.842422718052739,92
93,47.60002650287503,71.9228251947336,99.15644526789237,0.8427067796610163,93
94,47.05945257910172,69.06507268066314,102.42521643068568,0.8418449025487247,94
95,46.61108187941172,69.59103242140625,99.71540698037734,0.8406544771018457,95
96,47.57209429931052,71.06984902123125,100.6167465315594,0.8464302988186235,96
97,47.560077330793526,69.99929749261528,104.14796673324908,0.8407484431571315,97
98,47.53214823506013,70.29960004266827,102.58618982845115,0.8423378766140587,98
99,47.54857702540319,71.89925493657144,100.46860410377188,0.8428903298350835,99
100,46.03116941543597,67.68884103166664,98.15664663748632,0.8408112734864301,100
101,47.41524170336019,70.10463568110973,102.26070844995718,0.8397641830065375,101
102,47.09126815035568,70.36200163910706,98.54683530974116,0.8423208390646509,102
103,48.36620879215382,69.4293578148165,97.14153474514528,0.843037217272103,103
104,48.11423024502048,69.53088578793998,95.8162720346311,0.8419438990182333,104
105,47.114362985120806,69.20933641917826,100.55114796231464,0.8415078473722101,105
106,47.03507960194846,69.4598562776417,99.7089434550956,0.843272474576272,106
107,46.6469140523289,69.60207645994764,94.42098691000444,0.8465313642756683,107
108,48.34701232756108,72.12178608122315,101.35502785474434,0.8434227961432512,108
109,47.03966189362183,69.02290539131467,95.6299278365134,0.8379145216792843,109
110,48.32417919807786,70.77388229524406,103.5358876481743,0.8422752083333346,110
111,48.37162749081028,71.13125606103968,98.90241958085149,0.8443547079037805,111
112,48.875154898511184,71.35407916868189,100.14984758202016,0.8415348854397638,112
113,48.88544289013802,71.85638503062187,100.8659934771022,0.8439116525423739,113
114,49.36015794826582,70.65101781189531,103.04820529990864,0.8426178217821784,114
115,47.52796270839393,70.04258305950636,97.64781347488548,0.839471555555557,115
116,46.81199033901565,70.83528804377256,97.87318773863676,0.8428362937062929,116
117,47.27717585407988,69.82985560796,95.39405424990863,0.8446291609353512,117
118,47.38804654045212,67.14501273917664,92.95321373421535,0.8422378511235954,118
119,47.48178367765725,68.21959419808331,98.42105708420095,0.8431856164383571,119
120,47.43549165612951,67.54042243686688,95.40315840182204,0.8454537376586746,120
121,47.30173828173773,68.34497019891033,98.68487102692384,0.8445635451505015,121
122,47.72451724513985,70.30163071314739,101.31135590620752,0.8433787145818932,122
123,47.30367693981341,69.97000704700245,96.73822562661424,0.8462060792349726,123
124,47.192324789119375,69.70306497137214,98.316669788648,0.8430222299168976,124
125,47.56089995932444,69.27075678354673,99.46920426268711,0.8454398236092263,125
126,47.70043209790459,69.83587433111863,98.76838093186166,0.850178640109891,126
127,46.71914062219008,67.57805818466939,96.04760911585151,0.8456812024879071,127
128,47.12458986295573,68.2551721498897,93.33563744985466,0.845197643097645,128
129,48.38271602750418,71.305484909298,97.92236964418052,0.8441037184594952,129
130,47.24125963703841,68.8217579361334,97.83267660148572,0.8458849640287767,130
131,47.42201610831464,68.64329209687132,96.5578041425991,0.8472227272727295,131
132,47.53654226804804,70.05829621647936,96.74838030667208,0.8457535519125695,132
133,47.49107511911622,68.46932221799398,92.65019563969804,0.8453384669479593,133
134,47.624441199707775,69.4936536471043,96.99866711593874,0.8439513823331114,134
135,46.90602079306184,68.16954690164118,98.41967091340906,0.8487443072702329,135
136,47.27461303170232,68.42466542360971,92.37463530922643,0.8461420761245674,136
137,47.51501304535903,69.90996908939003,100.65284912197995,0.843460363391657,137
138,47.31520104999812,69.50474367610906,95.19480744689768,0.8419682602921639,138
139,47.37134451549279,67.85299452281139,94.53395467315364,0.8480625503355707,139
140,46.680766440672095,68.40973847784153,94.76055003157528,0.8451109308885757,140
141,47.510623470765694,68.78461006449236,97.48255877726297,0.8488521560574938,141
142,47.96070449927959,70.01462908695147,98.6394149925746,0.8453415220293726,142
143,49.434837828799424,71.90628233830695,104.67104010481437,0.846784742268041,143
144,47.13634814823729,67.84263497903743,90.0255504604493,0.8450379828326178,144
145,48.48051219760307,71.72041345830898,95.8893403620492,0.8467993910690125,145
146,47.926851745976286,70.72395355371974,96.4245797665834,0.8467118596491221,146
147,47.209940175487645,68.16594829273447,96.54921679953571,0.8430427792915528,147
148,47.66363037530781,68.73709954569983,95.53446200280564,0.8493769677419355,148
149,47.24087284621992,68.13030008703156,99.07003810081352,0.8471606568364608,149
150,47.443860914690326,68.45439955587707,94.01316237276198,0.8499833568406209,150
151,47.566905162451775,69.12158161890544,97.52040608363411,0.8464823410013547,151
152,47.14098798111381,68.85745402059737,103.47118145161694,0.8490206185567012,152
153,48.09530358447826,69.65830166647504,99.84617906483322,0.8491151619572698,153
154,46.46053613906117,67.30202567988786,91.38771726462932,0.8464591304347829,154
155,47.99398379870393,68.38024321900751,101.66705589329732,0.8469499674690955,155
156,47.69686771013436,69.0786940140499,94.5972255014936,0.8489029331514344,156
157,48.9083756264269,71.2022845412596,100.0072866535879,0.8474328275862065,157
158,47.70666298978123,69.49064633116691,96.1811341908747,0.8476543539325847,158
159,47.02781975105805,67.97781697814119,90.79090013009436,0.8469895388850648,159
160,48.04899526156613,69.08682189515257,97.65486398042712,0.8489279643591499,160
161,46.3755366412569,68.13900202281235,95.9918473314976,0.8458108125819152,161
162,47.05996793682547,68.04368494274851,99.13664219637828,0.8462427380125089,162
163,47.83784281589388,70.03830782954971,99.8806717096538,0.843993745751191,163
164,46.885465946289294,67.14768642567098,95.86002591998958,0.8457585865257586,164
165,46.67385761100649,67.52390488705737,96.32016468952838,0.8488536997885819,165
166,48.15435010364208,69.72563348319203,100.4991499993011,0.84750157480315,166
167,47.79403236154389,69.43862275369946,94.1548797215055,0.8453422043010748,167
168,47.270095848484,67.6069529802463,101.29076825944668,0.8453880808080819,168
169,47.66125789246928,68.87237672707316,97.2719587751288,0.8471431693989087,169
170,47.16057114379976,67.62653038474133,98.76627318943822,0.8471288639365937,170
171,47.52558529487304,68.94191285309311,94.44358599206248,0.8473889248704665,171
172,47.151454875143735,69.03792806326032,94.69281824056424,0.8470815602836875,172
173,47.81675130726397,68.49118960619943,93.1206234521447,0.8471251123956325,173
174,47.41931867037033,66.76522132461109,92.44159166688284,0.8483367823765035,174
175,48.04336034232731,68.42170177531753,98.75205826767004,0.8467379310344817,175
176,47.3418913063101,67.77909355235539,97.51328773358983,0.8464453536754497,176
177,47.80057153711062,67.9980907248195,97.46241342455238,0.8507269582245435,177
178,47.75071314192435,68.85435732496818,98.63627887945668,0.8478662534435245,178
179,47.80542441017421,68.99257958881198,100.85250051812824,0.8466966369251903,179
180,47.222737147236494,67.72073546141036,98.05610788608176,0.8482758389261746,180
181,47.172379019406655,67.54090061852273,92.31865433611794,0.8521638666666652,181
182,48.07141657434955,70.38593528367286,95.38181451847775,0.8457832889480689,182
183,47.26409886751288,68.15583387216255,100.05555200158504,0.8486121067031467,183
184,48.26433937760616,68.25736797649179,96.09280174833376,0.8494836076366017,184
185,48.023509386036885,70.41987634204663,97.50357556450592,0.8469859890109894,185
186,46.34834497113951,65.76724320352376,91.25657231435336,0.848015112321308,186
187,48.104108091719375,69.06942880658939,97.95425140201873,0.8494134170522128,187
188,47.55374256650039,68.46873627160795,97.59022284031435,0.8484147138964588,188
189,45.95837785348474,66.3844522825246,92.52755821727442,0.8462373862158644,189
190,47.60455718364629,67.81005949113786,99.80343238953212,0.8479610613810742,190
191,47.57758664123441,68.69595847471123,98.96167116395,0.8497767596281545,191
192,45.88720948248368,66.61483813361879,96.8872026029931,0.84978926925609,192
193,47.74476984673849,69.03533693221249,94.74262113148656,0.8526414786967412,193
194,47.89138669641194,67.53992244084638,93.97870090028032,0.8479659793814445,194
195,47.10780416276163,68.37589581772055,95.45574524513802,0.8479499661475954,195
196,46.822339751928936,68.37858599823814,99.54160299944316,0.8504508387096781,196
197,47.310286903923824,68.7309772678312,99.8413195868226,0.8505142478462573,197
198,46.00474135332957,65.60023220313376,90.16421898882108,0.8523479919678719,198
199,46.63604269622367,66.47497387886396,92.30815939180027,0.8512694936708863,199
200,46.00844224279573,66.77400154539559,93.24860114658082,0.8505607611548561,200
201,47.39642268091086,66.5883071284913,91.07750843483343,0.8527438631790742,201
202,47.24584455547575,68.0542141745218,98.74930146825989,0.850385308056873,202
203,47.75760787213278,68.40696392102461,97.41182598670956,0.8504434244791668,203
204,46.68091094848182,65.43829480418368,92.82885878362886,0.8470889320388356,204
205,46.79442001761614,65.72356081326397,89.45433198070882,0.8513502986065034,205
206,45.40116777651962,64.51566294500182,89.65180078506599,0.8540259832366206,206
207,47.23873253863464,66.26331196563575,89.08395380914261,0.8514882917466412,207
208,47.1517550087263,67.15537846641088,92.85439990455669,0.8515438803894306,208
209,47.69948744910168,65.69468709935312,91.12850841884506,0.8494730921052646,209
210,47.04627200675491,65.83387388167598,93.76390852156754,0.8509339878131359,210
211,47.35967384164062,68.43999541185667,96.87708058604504,0.8503557236842102,211
212,46.68716802337722,68.94647485491306,95.11754457969616,0.8480362790697661,212
213,46.96534940911992,66.94520305652348,93.36860939052778,0.8505742167101827,213
214,47.30146189183724,69.53521394170838,99.04692666566991,0.851673752563227,214
215,47.317305477459655,68.0340821613146,95.62512032072122,0.8525538305084734,215
216,47.02514939938823,68.72778497167289,96.31807155487368,0.8496375521557706,216
217,46.63913075577066,66.36483627976517,93.53781793064891,0.8502143808255663,217
218,46.71856663446138,68.46651707166369,96.74049792060688,0.8497731829573939,218
219,47.51278002391539,67.45925694994895,96.20385882166536,0.8535993206521751,219
220,46.79576069283292,65.66763940735164,95.98743006339492,0.8481068166776977,220
221,46.75772761296753,67.41577840170494,96.50201765650414,0.8525915384615389,221
222,46.063263322727984,64.1219365786692,91.46457067363384,0.8512475471698108,222
223,47.00771508975668,67.89778008714735,94.75573827564332,0.8521211563731925,223
224,46.89387267421001,67.50359392739578,98.63429653910644,0.84697560182173,224
225,46.60114226577106,68.62882404610319,94.99514252764128,0.8501240080699404,225
226,46.484938788482935,66.94421554768029,93.29958811203409,0.8514042443729901,226
227,46.81167379623366,67.14421293921261,91.68861329797764,0.849067945383615,227
228,45.71823710877448,64.82360024650825,90.22884116261376,0.8522428940568472,228
229,46.50991685700525,65.94221327032919,91.4946481423527,0.8512823383084562,229
230,47.10748611552707,65.88133444501642,89.11467462294478,0.849392504930968,230
231,47.454425820725895,67.50301301299064,89.81297573319456,0.8524346128822375,231
232,47.05094420127046,68.67982393160509,93.57409192221562,0.8531649769585244,232
233,47.29669181568538,66.46972763818516,92.51033897924088,0.8496594369801667,233
234,46.30646273685336,66.2019424849761,95.53141205227227,0.8532986468200287,234
235,46.7413909253281,65.65781062694347,89.59571271980839,0.850910410094639,235
236,46.02462491973787,65.25715250559315,86.88891858381932,0.8489566265060262,236
237,46.314532053599166,64.79717309248127,95.90805932985306,0.8572938722294675,237
238,47.9350420057854,68.17236874818114,95.31420328010732,0.8519974983964063,238
239,46.94032810612222,65.83400601148905,97.28016230639297,0.8510934666666676,239
240,47.19301811521735,66.2106893742448,98.53968876248204,0.8519485380116972,240
241,46.48888642073417,66.11662947739468,92.82885598422088,0.8552337874659393,241
242,47.04159019109888,67.42853702007305,95.50629664415348,0.8518668991756494,242
243,47.56127587898546,67.81010840214266,95.53591900525969,0.850454960835509,243
244,47.4171255560042,67.45096786995896,95.38374788556196,0.8472300131926112,244
245,46.69156600997542,67.36593956828102,95.38157213248849,0.8513950101146313,245
246,47.917746012011335,68.72891187143826,99.5162783264626,0.8480527942143326,246
247,46.92144622655791,66.40577535031697,91.57440612989264,0.8518121649484547,247
248,45.944234788231526,66.5987498307223,93.15622785530238,0.8497797493403689,248
249,47.00080288016145,67.0386213524528,92.29153043835927,0.8524061357702359,249
250,47.23206525012433,67.70765940415997,98.4554348232888,0.8497715753424651,250
251,46.81864829853448,68.79515190090784,94.6998138681432,0.8521647664835161,251
252,47.099545127140914,66.4547391027124,96.19456390973002,0.8516984158415822,252
253,47.34158352696352,67.97051628022872,96.08791711292162,0.8500767068273095,253
254,46.48302721459032,66.24910635466635,91.79126713958316,0.8504355910543153,254
255,47.77297590935061,69.38153295569299,98.99335547855682,0.8516469151670958,255
256,46.13523247057751,65.64141442385834,91.90749961038804,0.8496321854304645,256
257,46.7012802503545,66.17221112841511,96.7992455868966,0.8519594091201028,257
258,46.58616283044043,66.80192791180855,89.44127693302694,0.852802159685864,258
259,46.32622884142716,65.63780199644361,94.58151029455556,0.854261753246755,259
260,46.93658467653574,68.66669907329921,98.32325063901176,0.8520033090668424,260
261,45.81742716721244,65.41548909941085,89.50458845380564,0.8483894206549127,261
262,47.06376840431525,68.7801485045699,96.4125686978361,0.8514981226533168,262
263,46.42933845389832,66.54298078806902,96.03366028172007,0.8531046684709066,263
264,46.78860598681455,65.17286793064578,91.80012061089133,0.8543711705685623,264
265,45.85888713254593,67.18660304481357,91.06997167166097,0.8509529488010371,265
266,46.57117574329255,67.80683737731856,96.0716618290594,0.8532713915857614,266
267,47.99158559099353,70.54055096843408,101.80957068914384,0.852709078771696,267
268,47.08001270878344,67.68766026172545,95.8484834433668,0.8553275999999995,268
269,46.28102904674216,66.57333122143183,91.88549780535816,0.853758175895765,269
270,47.466047491359085,67.5452328305518,95.89084359723232,0.8502188519243327,270
271,46.98097122623761,67.76090318827823,95.69320543135134,0.8521858272907044,271
272,46.149121682073954,66.11121868867718,92.47421693211828,0.8567961133069836,272
273,46.25486269762661,65.91393385084291,93.89353969257716,0.8542617665615129,273
274,47.31884274108318,67.94351359947974,96.62102295378008,0.850902322580644,274
275,45.29523853852489,64.07047945552756,90.7992018131514,0.8506976729153191,275
276,47.57358886998308,70.19107550383177,100.23982020391146,0.8529270063694288,276
277,46.5943282770345,67.06112425462769,96.13095461555424,0.8507927963326786,277
278,47.014507528947,67.79206972087121,98.78520185209196,0.8513368558382246,278
279,47.48141369894114,68.36729770375393,95.42697321492092,0.852896268184692,279
280,46.884895559102745,65.64571672103706,92.14571695948206,0.8530968812209686,280
281,45.9654524765478,66.60386221347433,94.05938363795384,0.8513115456238364,281
282,46.41268604740984,66.70407732064236,92.38773455045845,0.8536405684754519,282
283,46.23979308779231,66.47364039382819,92.35380123006466,0.8510663648124195,283
284,46.04119316763594,66.22573625085667,94.37164293998256,0.8516596633416466,284
285,46.62875125792984,66.71745454982653,90.91438257081262,0.8536205533596832,285
286,46.22533300715843,64.46205554685267,91.02617744221163,0.8544558294470346,286
287,45.96601927019415,66.68336092876064,94.8796852781232,0.8500444728434488,287
288,46.48173274658802,66.56337508280784,95.34085343644922,0.852874480151227,288
289,46.31331526187376,65.10481757587952,90.31011882783724,0.854189023569022,289
290,46.35694913760398,65.78612484992973,92.40676626936404,0.8499631233595792,290
291,46.43983437876695,65.31818990379753,89.84715800792004,0.8537875857766701,291
292,46.6655849271872,66.88240306876412,94.60114967571624,0.8555117915309447,292
293,47.13549133217041,66.91490408608182,94.99158315844156,0.8543375488917867,293
294,45.63845153303366,65.05824825025115,87.20858148608492,0.8515703238598809,294
295,46.640299448261786,64.50210010330039,90.23498306503356,0.8508051526717577,295
296,46.87983199071392,67.61560937550789,99.74400074240762,0.8553150602409629,296
297,45.92490466565896,64.86323611860158,93.73879454167474,0.8544139986604163,297
298,47.37001199941665,67.3627320073288,101.8164123289717,0.8509841768097387,298
299,46.65506523618332,67.19801070304399,92.90995903906465,0.8518682942708341,299
300,45.88491424787191,66.51851796244897,95.1735933542679,0.8516235632183893,300
301,46.262099043798045,66.51688035436746,93.87189336357396,0.8521003841229182,301
302,46.46170747516046,65.68034069738435,94.3475596568912,0.8521885987261159,302
303,47.822701412138535,69.02579196997335,97.37938919445143,0.8542242327365716,303
304,45.9251443011614,66.66044588467781,95.3478916577513,0.8523833654463718,304
305,46.20785424998253,65.9251938629517,96.9110169861711,0.8525309987029818,305
306,45.82724313416798,65.57465484864753,94.76211897296872,0.8519534263959375,306
307,45.91930404761355,64.63617213653305,87.58410121903174,0.8523290931989898,307
308,45.99313352491256,66.3093268301096,90.87037302510495,0.8531531766200748,308
309,45.48430941354849,64.92917995299746,89.24976170981175,0.8534875080906145,309
310,45.88654136126502,64.41827788157734,90.69282857523294,0.8548269516728614,310
311,45.41777587476671,63.960057172020456,89.14355359391575,0.8549017834394894,311
312,46.45411605809119,66.92268360377633,96.44155628310298,0.8584263457884732,312
313,45.13462078239553,63.93099567713338,88.94249547142445,0.8520033184428849,313
314,47.70537612730091,67.02586262477803,94.10982007689417,0.853780459057073,314
315,49.26776032536932,74.42362754188106,105.44523485688586,0.8544136967155826,315
316,47.26793495742349,65.74209342114702,96.3496255502145,0.8519702360876904,316
317,46.37961720759444,65.15527984575411,85.83607840233742,0.8508926299456949,317
318,48.57165974757032,70.22208796329485,100.51646573617931,0.8448409411764715,318
319,47.84842520897959,72.0024905049903,100.43886973771824,0.8472693312836288,319
320,47.40260159634386,68.1136523600502,91.37947330462868,0.8469470862470864,320
321,30.22072069901233,49.22249986910334,70.54311875450615,0.8560464017991016,321
