min,d16_mu,d50_mu,d84_mu,solidity,min_from_start
160,46.29003585,61.7006977,82.67003778,0.852548395,867
161,43.97434979,59.63473348,80.79584868,0.853466373,868
162,46.1762983,60.12602654,82.18778465,0.855711072,869
163,45.27483925,60.46307214,84.94199701,0.854150128,870
164,45.23571008,61.36898798,82.25485953,0.852507514,871
165,44.69692398,61.39219948,81.13792537,0.853614408,872
166,45.41090422,60.06103914,79.0186648,0.853469406,873
167,45.5632478,61.55922642,87.69905926,0.859116242,874
168,45.22811525,60.6485979,79.06066383,0.855075942,875
169,45.05347502,58.89608006,78.47455329,0.85350726,876
170,46.93852693,62.35486096,86.41387443,0.856115475,877
171,45.33037859,62.41103683,81.84427257,0.851478987,878
172,46.82967772,62.55771595,82.9950599,0.852636315,879
173,44.75672285,60.71680368,81.49918106,0.850789952,880
174,46.84331389,61.58550859,82.37247748,0.853864461,881
175,45.56954425,61.62383432,83.17862617,0.855195899,882
176,45.78538137,61.18228175,80.06438495,0.856313836,883
177,44.50497369,60.07748758,79.08882026,0.852294503,884
178,46.06828622,61.39107104,80.51154557,0.854068166,885
179,44.67000494,59.9755428,81.70216453,0.855500116,886
180,46.40471855,61.94922015,82.53661483,0.853163765,887
181,45.24764658,61.11549827,83.51807729,0.854110763,888
182,45.2777206,61.75218716,84.78492595,0.854239255,889
183,45.2804357,60.60240067,80.52943974,0.85343337,890
184,44.6144438,58.78175517,80.49242765,0.85130342,891
185,46.60326773,61.81546512,82.71575407,0.852118481,892
186,45.39160651,60.95389452,82.22030192,0.858661625,893
187,45.4061587,61.89939611,83.53065893,0.856583544,894
188,45.56463004,60.9570493,81.89711644,0.857541697,895
189,46.20148792,60.51404935,85.4838149,0.853911009,896
190,45.22256816,60.34364155,80.41559113,0.857822515,897
191,45.30028784,61.40610579,80.91813505,0.851420138,898
192,44.36566172,59.83751619,80.68402712,0.852624757,899
193,46.98433189,63.84243611,87.62862173,0.850931315,900
194,45.54504826,62.93365198,91.31001485,0.854818378,901
195,45.1768141,61.10556835,80.56048387,0.854262898,902
196,45.6434372,60.64776436,80.61311548,0.851938844,903
197,45.49873576,60.49725951,81.30252206,0.855662339,904
198,46.02057418,61.43744496,81.05232217,0.852287271,905
199,45.14791276,61.31613805,83.82392651,0.855720307,906
200,46.23860018,62.66861699,82.59456531,0.855086257,907
201,45.99121146,61.72042055,84.10861151,0.853681127,908
202,45.02481585,60.97746267,80.68688891,0.853454649,909
203,46.01488151,62.92588662,88.04126106,0.855626809,910
204,46.03706012,63.26645448,85.83029452,0.849450816,911
205,44.98709651,59.370789,79.9579719,0.854092982,912
206,45.46023202,60.5335342,80.3861144,0.850033099,913
207,45.91017323,61.23510257,80.62948211,0.854314984,914
208,45.12098506,60.71048321,83.79237452,0.853093262,915
209,45.08175276,58.99677255,81.03760177,0.856308005,916
210,45.75999758,62.38000439,85.84113399,0.853879574,917
211,44.06968357,57.24180696,74.03318085,0.852338842,918
212,44.09686894,58.52581144,77.91397036,0.85526787,919
213,45.50871485,60.57780118,87.18509621,0.85280894,920
214,45.2006959,61.23419801,82.12538504,0.851783762,921
215,45.07830839,59.6443759,80.65364332,0.857417246,922
216,45.25221619,61.89165966,80.75286942,0.851227076,923
217,45.21628388,61.57165229,83.93003859,0.856995742,924
218,46.63225192,61.01612686,87.65943826,0.854987089,925
219,44.91466502,61.46371467,84.51401239,0.856502143,926
220,46.8955969,64.12115354,85.4948674,0.85565904,927
221,45.05987989,60.13660882,81.44746563,0.852667347,928
222,46.06797064,61.76719978,81.83377452,0.854481995,929
223,45.25480004,61.16602459,87.6299798,0.852648884,930
224,45.43723521,60.93799394,79.59181543,0.849147602,931
225,46.94916244,60.74479625,80.29661932,0.852743383,932
226,46.03937379,61.37491679,84.80756836,0.852681273,933
227,44.95426062,58.6733415,78.38901161,0.850841638,934
228,46.657443,62.31516666,81.73442001,0.857115689,935
229,45.11743431,60.63828823,84.61556772,0.855490686,936
230,45.61827263,61.37710142,81.25350555,0.856148118,937
231,44.34896898,59.72158716,80.37329737,0.858828951,938
232,45.01025853,60.90973478,81.27162495,0.857249245,939
233,45.04446783,61.74160988,85.92643748,0.854443882,940
234,46.00687612,62.63163567,81.28293302,0.854797153,941
235,45.23518024,59.52151543,83.74233542,0.853363377,942
236,46.13044134,61.92364877,81.12983228,0.853429941,943
237,45.78314171,60.0531134,81.21838225,0.854690494,944
238,44.99951226,62.4334437,85.63987914,0.859869854,945
239,46.40090893,62.26276952,84.42380379,0.851219832,946
240,45.8192825,61.580016,82.04507489,0.855114561,947
241,45.74694009,60.26345766,77.73512517,0.849961124,948
242,45.16861921,60.16908628,77.86341402,0.853661386,949
243,46.26625062,62.50776856,84.22228325,0.851013029,950
244,45.99660732,61.11785832,82.0828298,0.853715122,951
245,45.36510899,61.1895476,87.66778072,0.854449648,952
246,45.44384943,60.79952567,80.13517802,0.857808451,953
247,44.03400781,58.96278101,80.90934336,0.853918675,954
248,45.54639193,60.85408717,78.43654488,0.858413311,955
249,45.22684784,61.41832419,83.69312448,0.858038443,956
250,44.91697085,61.27103716,83.75683611,0.851661652,957
251,46.25628859,62.83761912,87.18000847,0.853170814,958
252,44.21333681,60.06452969,78.832774,0.853379314,959
253,46.77683355,65.13217123,92.66725684,0.852688713,960
254,45.50263494,60.94574358,86.44090352,0.856465603,961
255,46.76233205,64.27562373,89.26942836,0.853405724,962
256,46.44019608,63.34339193,89.27587,0.851277803,963
257,46.33821866,63.33965714,86.77357327,0.857519451,964
258,46.13869979,63.1396546,86.92524604,0.855175172,965
259,47.02718,64.13030362,91.11611352,0.855798862,966
260,46.7440611,63.93058311,86.38925989,0.848114802,967
261,46.8746468,63.99403924,90.5307017,0.852052837,968
262,46.43287577,62.5367341,89.37645993,0.853130682,969
263,47.02657905,62.76562314,84.92549305,0.851330173,970
264,46.59967638,61.9436942,82.91450805,0.851958226,971
265,45.95777775,63.23514312,84.07923636,0.853332867,972
266,46.57814344,62.14099286,86.57660102,0.852803394,973
267,47.30908019,64.37561432,92.43868564,0.852256532,974
268,47.59003623,66.78982926,92.61424254,0.853012266,975
269,45.94899939,62.44063309,86.71362007,0.854467442,976
270,45.59943178,61.38758517,85.78721256,0.850446326,977
271,47.25320771,62.69411506,84.75379448,0.849826809,978
272,46.7964772,64.49959235,87.2557638,0.850227418,979
273,47.46005734,63.74607758,88.69600669,0.850796568,980
274,46.97727127,63.12732167,84.44566165,0.848242536,981
275,46.31002492,62.39831931,84.97949267,0.849887077,982
276,46.83529849,62.52707983,89.67420769,0.852722393,983
277,46.09248373,63.25600822,83.37782338,0.849947619,984
278,47.0013696,63.57240324,85.98631178,0.851293243,985
279,47.54218799,63.63662878,82.4186611,0.853428505,986
280,47.30748401,63.52761847,85.72497074,0.851720824,987
281,47.40833014,63.53446782,88.42056913,0.85028442,988
282,47.335325,62.61598831,82.91880876,0.84987592,989
283,46.99291304,64.00767422,85.28401463,0.849583333,990
284,47.15996985,62.31763866,83.45714413,0.84781642,991
285,47.57796837,63.79974821,87.2638469,0.854885335,992
286,48.03154858,64.138277,85.37804674,0.84795771,993
287,46.82106492,63.23550927,83.14258262,0.851211283,994
288,47.51951456,61.92088822,84.34705936,0.84864508,995
289,46.87740885,62.39037169,82.38312732,0.849031737,996
290,47.77547668,64.10493028,84.75711443,0.847131327,997
291,46.92949762,63.728934,87.91098692,0.847907202,998
