NTU,min_from_start
89.57892,1
89.33826,2
86.80474,3
88.10006,4
91.22201,5
89.45461,6
87.77062,7
88.01463,8
87.30196,9
88.33949,10
88.02841,11
87.66485,12
88.09383,13
86.55582,14
88.17816,15
86.57761,16
86.38268,17
87.84576,18
87.95145,19
85.77661,20
86.12974,21
86.55895,22
86.90796,23
86.19668,24
84.90672,25
86.19997,26
87.34391,27
87.27114,28
85.0219,29
83.84932,30
85.52148,31
84.72634,32
85.16724,33
84.07355,34
84.61069,35
83.93561,36
84.70763,37
84.61618,38
84.72323,39
83.62225,40
84.55052,41
83.86289,42
82.88552,43
82.70759,44
84.65434,45
83.36692,46
82.37881,47
83.63345,48
82.12086,49
83.03285,50
82.88844,51
82.56712,52
83.3735,53
82.52061,54
83.07446,55
81.57993,56
81.68008,57
83.14317,58
81.02663,59
82.35442,60
82.979,61
81.82672,62
81.4809,63
82.56765,64
83.44452,65
82.93713,66
82.56832,67
80.74249,68
81.58207,69
82.54122,70
81.94219,71
81.20693,72
82.85752,73
81.44036,74
82.23578,75
80.63195,76
81.71918,77
81.77036,78
81.34441,79
81.56886,80
81.28314,81
80.51711,82
81.20782,83
81.62281,84
79.4926,85
81.97268,86
80.3365,87
80.31526,88
81.07626,89
80.97401,90
81.74781,91
82.02549,92
81.75797,93
81.45898,94
81.40028,95
82.18555,96
81.06963,97
80.74969,98
81.3278,99
80.85428,100
80.55535,101
81.35265,102
81.75024,103
81.16381,104
81.50118,105
80.59838,106
81.23444,107
80.4082,108
80.99194,109
81.2244,110
81.29534,111
80.50651,112
78.9719,113
81.58161,114
80.65842,115
79.75091,116
80.90296,117
81.49828,118
81.32571,119
81.41264,120
81.96992,121
81.26427,122
80.30222,123
80.43922,124
81.95565,125
81.23327,126
80.48871,127
79.71443,128
80.4128,129
80.26641,130
80.66589,131
80.48163,132
80.68468,133
81.49432,134
81.42583,135
81.33273,136
80.48898,137
79.92819,138
80.1106,139
81.00594,140
80.82796,141
80.50214,142
80.27641,143
81.35548,144
80.60151,145
80.78657,146
81.72501,147
82.06216,148
80.81643,149
81.27035,150
80.93612,151
81.61518,152
81.0805,153
80.5779,154
81.5381,155
81.08604,156
80.0473,157
81.44064,158
81.36926,159
81.07363,160
80.61837,161
81.10863,162
81.31974,163
80.14382,164
81.01673,165
80.69891,166
80.59089,167
81.06308,168
81.90469,169
80.70075,170
80.24111,171
81.44899,172
81.10941,173
82.18065,174
81.24026,175
81.41764,176
81.3171,177
81.37957,178
80.09461,179
81.36905,180
80.89012,181
81.41709,182
80.88103,183
81.13734,184
80.98381,185
81.51235,186
80.75879,187
81.21112,188
81.27703,189
81.08212,190
80.35394,191
80.95605,192
80.77395,193
80.78721,194
79.82289,195
81.8147,196
81.19093,197
80.40116,198
81.3072,199
80.32739,200
80.80342,201
80.22698,202
80.49689,203
80.91647,204
80.80639,205
80.84985,206
80.74712,207
80.52187,208
81.52853,209
81.52023,210
81.00236,211
81.50961,212
80.98737,213
80.51812,214
80.29313,215
80.83324,216
80.77242,217
80.86644,218
81.19287,219
81.03635,220
81.3326,221
81.59566,222
80.87055,223
81.51536,224
79.89335,225
80.21862,226
81.26008,227
80.57009,228
81.0884,229
80.65586,230
81.25838,231
81.2008,232
80.29184,233
80.48878,234
80.85168,235
80.93178,236
80.68052,237
80.8209,238
80.93877,239
80.95808,240
80.81682,241
81.16921,242
80.7142,243
80.61746,244
80.42059,245
79.99255,246
80.69784,247
79.99039,248
80.1901,249
80.85992,250
80.09167,251
80.67816,252
80.94345,253
80.74217,254
79.7571,255
80.12841,256
80.88917,257
79.49583,258
79.81423,259
80.57916,260
81.36532,261
80.26072,262
80.14651,263
81.07607,264
81.21993,265
80.4541,266
80.57416,267
80.46033,268
79.79975,269
80.90716,270
81.24405,271
80.53017,272
80.75338,273
80.05159,274
80.29059,275
80.3912,276
80.90044,277
80.30651,278
80.72903,279
80.56863,280
80.2317,281
81.04586,282
80.35769,283
79.86326,284
80.53468,285
80.4841,286
80.85369,287
80.57008,288
79.92869,289
78.92641,290
80.18742,291
80.12436,292
80.04598,293
79.79932,294
80.66214,295
80.4235,296
80.88558,297
80.63441,298
79.15583,299
79.8373,300
80.90437,301
80.17238,302
80.97589,303
79.3558,304
79.18549,305
80.01081,306
80.06304,307
80.21267,308
80.2482,309
79.43551,310
80.40265,311
79.96307,312
80.56445,313
80.67103,314
79.95631,315
80.0436,316
80.6974,317
79.48251,318
80.68413,319
80.35487,320
79.6258,321
80.54793,322
80.21667,323
79.98398,324
79.56702,325
80.42437,326
80.17281,327
79.44999,328
79.4029,329
80.01553,330
80.05608,331
80.05369,332
80.05271,333
80.16834,334
79.75956,335
79.65739,336
79.49581,337
80.23369,338
80.24273,339
80.94923,340
80.05012,341
80.34899,342
80.23406,343
80.00562,344
80.05537,345
80.37545,346
79.57645,347
79.39701,348
80.57179,349
80.14732,350
79.6908,351
79.87182,352
79.67525,353
79.3554,354
80.28838,355
78.61565,356
79.66842,357
79.63247,358
79.44308,359
80.16407,360
79.96914,361
79.48876,362
80.30999,363
79.88908,364
79.49973,365
79.74203,366
79.64274,367
79.2823,368
79.46238,369
79.4031,370
79.77584,371
79.81439,372
79.88158,373
79.40192,374
79.97605,375
79.20422,376
80.34061,377
78.8565,378
79.37147,379
80.23528,380
79.95435,381
80.05984,382
79.76434,383
79.21989,384
78.61977,385
79.17601,386
78.49847,387
78.57364,388
79.4495,389
79.10207,390
79.19952,391
79.28948,392
78.42571,393
79.58246,394
80.29394,395
78.92561,396
79.5606,397
79.23691,398
78.92668,399
78.6209,400
79.69347,401
78.92677,402
79.08076,403
79.47363,404
78.58502,405
78.69618,406
79.25179,407
79.59758,408
78.44803,409
78.95421,410
78.76772,411
79.25821,412
79.0571,413
79.70048,414
78.14293,415
78.84911,416
79.25962,417
79.19177,418
79.17417,419
79.74696,420
79.37583,421
78.86358,422
79.24713,423
78.86753,424
79.44656,425
79.35484,426
79.29331,427
78.87981,428
79.21262,429
79.06841,430
78.64132,431
78.91448,432
78.69599,433
78.45199,434
78.55177,435
78.44091,436
79.09985,437
79.35644,438
79.05799,439
79.25597,440
79.44315,441
78.54375,442
78.99793,443
79.30727,444
79.39634,445
78.35236,446
79.13273,447
78.85953,448
78.96546,449
79.47678,450
79.0002,451
79.11971,452
79.21969,453
78.19392,454
78.97001,455
78.93689,456
78.29671,457
79.55778,458
79.73276,459
79.64711,460
78.9789,461
79.3958,462
78.88146,463
78.14797,464
79.93168,465
79.2429,466
78.34599,467
78.87702,468
78.46506,469
78.03815,470
78.78052,471
78.76239,472
79.50776,473
78.82194,474
78.51697,475
78.52412,476
79.09068,477
78.97228,478
77.7319,479
78.47478,480
78.50089,481
79.0218,482
78.40829,483
79.14486,484
78.32525,485
78.49845,486
78.46337,487
78.63546,488
78.5781,489
79.18067,490
78.07716,491
79.00567,492
78.86333,493
79.3623,494
79.37171,495
78.37083,496
78.24205,497
78.99796,498
78.67097,499
79.77067,500
78.56306,501
78.2,502
78.81686,503
78.90345,504
78.48035,505
78.4112,506
78.28954,507
78.68198,508
78.05172,509
78.15645,510
78.52274,511
78.35487,512
78.20058,513
78.35056,514
77.68211,515
78.63604,516
78.05531,517
78.24088,518
78.31655,519
78.41652,520
78.46706,521
78.47913,522
79.00453,523
78.20032,524
78.05932,525
78.37202,526
78.27582,527
77.94263,528
78.47838,529
78.89787,530
78.91209,531
78.14593,532
78.22945,533
78.37193,534
78.73861,535
78.32024,536
78.53472,537
78.48664,538
78.36771,539
78.15969,540
78.23412,541
77.99806,542
77.64447,543
78.37952,544
77.83129,545
77.83669,546
78.61296,547
79.11751,548
79.36749,549
79.08158,550
79.16327,551
79.02435,552
78.54327,553
78.64743,554
78.84814,555
78.20023,556
78.58463,557
78.39291,558
78.08846,559
78.34775,560
77.92897,561
78.59933,562
77.87058,563
79.05348,564
78.24908,565
77.70181,566
78.20719,567
78.49979,568
78.3657,569
78.36829,570
78.59011,571
78.0171,572
79.18709,573
78.5702,574
78.08027,575
77.91093,576
78.11896,577
77.64711,578
77.66776,579
78.08758,580
77.43475,581
77.23504,582
78.38471,583
78.00381,584
77.1336,585
78.64114,586
78.48663,587
77.17342,588
78.01688,589
77.80445,590
78.03918,591
76.95904,592
77.77503,593
77.48426,594
77.66265,595
77.77197,596
78.43027,597
77.48082,598
78.63541,599
77.11254,600
78.25169,601
78.44716,602
77.66129,603
78.515,604
77.7202,605
76.90109,606
77.83799,607
77.17577,608
77.29787,609
77.42063,610
76.89069,611
77.59774,612
78.20774,613
77.13044,614
77.16087,615
78.26887,616
77.58289,617
77.63905,618
77.84167,619
77.85152,620
78.25992,621
78.00349,622
78.16636,623
77.83251,624
78.38382,625
77.47174,626
77.73756,627
78.11472,628
77.55714,629
77.56861,630
78.04453,631
77.43072,632
77.52807,633
77.451,634
77.53397,635
77.56338,636
77.67973,637
77.62768,638
77.54436,639
77.5631,640
76.85974,641
76.8667,642
77.41906,643
77.8478,644
77.64371,645
77.40463,646
77.21247,647
77.59951,648
77.70645,649
77.60427,650
77.16408,651
77.39185,652
77.29455,653
78.08697,654
77.90861,655
77.55035,656
78.44406,657
76.9043,658
77.01338,659
77.05976,660
77.5297,661
77.57442,662
77.4173,663
78.24416,664
77.3587,665
77.40342,666
77.89466,667
77.49213,668
77.38221,669
77.62518,670
77.71529,671
77.88448,672
77.48194,673
77.01045,674
77.39137,675
77.68713,676
77.43843,677
77.46665,678
77.88491,679
77.48623,680
76.92765,681
77.17211,682
76.98681,683
77.37314,684
77.57635,685
77.85601,686
77.42503,687
76.79482,688
77.02596,689
77.39434,690
77.31912,691
78.19351,692
77.29754,693
77.2096,694
77.52766,695
76.58193,696
77.13163,697
77.21381,698
76.83595,699
76.62675,700
77.01765,701
77.0616,702
77.04478,703
77.67157,704
76.92104,705
76.55827,706
77.51227,707
77.60442,708
76.641,709
77.28954,710
77.13143,711
77.82016,712
76.45042,713
76.6869,714
77.21889,715
77.90378,716
77.34551,717
76.94949,718
76.76131,719
77.85922,720
77.89352,721
77.01972,722
76.81469,723
77.02952,724
