min,d16_mu,d50_mu,d84_mu,solidity,min_from_start
313,37.09937884,58.74475325,85.55105184,0.83786733,810
314,37.23492845,58.21385706,87.19113688,0.838089892,811
315,37.66787058,59.18406306,87.66006423,0.8409,812
316,37.12850638,58.16217295,83.60283542,0.839099931,813
317,38.05831513,59.56960792,89.49762622,0.839604128,814
318,37.62223574,57.48466054,82.65118307,0.837016026,815
319,37.77508703,59.09897144,84.29388233,0.838111937,816
320,36.45962296,56.49971216,85.83686032,0.836370109,817
321,37.72516663,58.46821857,86.28488624,0.837962671,818
322,37.93303021,57.09184939,83.078318,0.837487513,819
323,36.87690179,57.90586892,84.60394721,0.837799642,820
324,37.90037175,59.54445933,91.15493385,0.840796305,821
325,37.01638396,57.24624813,82.43886037,0.840504473,822
326,36.56907814,57.95867616,83.94960159,0.838328304,823
327,37.18453271,57.52060699,84.88585346,0.839902994,824
328,37.14840376,57.13212496,79.7299068,0.839298955,825
329,37.78427759,57.25761572,84.63529711,0.84038563,826
330,38.05096278,59.49558038,85.95292641,0.836847828,827
331,37.64688276,57.86587561,87.08848681,0.835480665,828
332,36.71541308,56.41699974,85.30726824,0.834091799,829
333,37.13338877,57.71921204,85.09717746,0.83833609,830
334,37.10568058,57.68085587,89.45825646,0.838656591,831
335,37.9289954,58.63741882,85.21364664,0.838760524,832
336,36.93266796,56.9351982,84.36043778,0.837816262,833
337,37.29593862,58.01363067,85.4626868,0.838436126,834
338,36.70923669,56.45500457,80.3755025,0.838879911,835
339,38.25530195,59.3592756,90.38885205,0.835636148,836
340,37.77456635,58.30697397,83.86505046,0.836499158,837
341,37.6171019,58.83219793,85.66503003,0.837790403,838
342,36.6413912,56.62596894,81.54650246,0.837703377,839
343,37.30629528,56.85695598,83.35542136,0.835468574,840
344,37.30371749,57.27818407,86.73961838,0.838864368,841
345,37.28521523,57.51157795,86.74012335,0.838516754,842
346,37.86762958,58.7806132,89.13293635,0.838805201,843
347,37.46996954,57.12127938,84.25568713,0.836217459,844
348,36.49734958,57.80519688,84.06342576,0.836970625,845
349,37.80114465,60.30162712,96.08256717,0.838606877,846
350,37.27929724,58.25666608,84.91043531,0.838742355,847
351,36.6748239,57.61532927,84.80317654,0.838625077,848
352,37.35635067,58.35307124,84.52283521,0.840131831,849
353,37.78708469,58.91626723,88.8821389,0.837488698,850
354,37.17015523,58.40041853,85.03567864,0.837232512,851
355,37.22187583,57.42512108,84.17379362,0.836484647,852
356,37.80974349,60.42302956,85.35461664,0.837352299,853
357,37.04465134,57.80722717,84.15456529,0.839022257,854
358,37.33169373,57.63784257,85.74473531,0.838977895,855
359,36.76716667,57.12404824,85.2027735,0.834881167,856
360,36.96707828,58.2352189,89.21593432,0.838498824,857
361,38.10621614,59.4127585,90.11420192,0.839871771,858
362,37.17068868,58.55040039,84.37401326,0.835709152,859
363,37.43291748,58.57011213,85.49145763,0.83994334,860
364,37.72378803,59.31872637,87.2326385,0.836862212,861
365,36.29477693,55.86255258,83.22856395,0.837393244,862
366,36.80437515,56.53737974,82.24436326,0.83879657,863
367,36.90868183,57.65778642,85.11356523,0.839161262,864
368,37.00133868,57.90670867,85.36488782,0.837510719,865
369,37.5056168,59.23633293,87.97178712,0.838710368,866
370,36.9219761,57.88727962,83.28707624,0.837320526,867
371,37.77678052,57.53702366,85.73917891,0.838942862,868
372,37.06776526,57.85143194,87.03121406,0.838425539,869
373,37.1341245,58.65623236,83.04326104,0.838607292,870
374,37.46141502,57.58249065,85.24535037,0.838777634,871
375,37.77006572,57.40963,83.22766548,0.838322519,872
376,37.17471879,57.79887425,83.60186743,0.834654227,873
377,37.84045795,58.13392338,88.89143653,0.836977161,874
378,36.835912,58.24063833,84.37264903,0.839422173,875
379,37.90147976,60.72000206,86.96267155,0.838110783,876
380,37.14260898,57.7061179,85.25512077,0.8378465,877
381,36.45678744,55.50617146,81.91809119,0.840414025,878
382,36.79595878,57.28390319,85.03855404,0.841778589,879
383,37.03224986,58.44004299,84.81290706,0.839702711,880
384,36.93834264,58.17600139,84.44868316,0.838717611,881
385,38.05588387,58.6067691,87.8177226,0.837683525,882
386,37.59343281,58.76458999,85.663723,0.835957591,883
387,37.66598,58.36001936,85.73010928,0.83770407,884
388,36.50078496,56.46947304,83.4700764,0.839716075,885
389,36.23398569,56.65918091,85.34279056,0.836923028,886
390,37.38322781,57.45732218,84.20026236,0.839848821,887
391,37.28188158,57.45373376,84.47838105,0.837147677,888
392,36.77471822,57.75664712,82.82614127,0.839602642,889
393,36.94186919,57.68805854,85.89250525,0.8397441,890
394,37.64324037,58.29065702,89.81831493,0.837275657,891
395,36.76981938,57.52625204,83.68672557,0.840817182,892
396,37.06480091,58.51410716,87.19602317,0.838599588,893
397,38.05027113,58.27405531,88.81690877,0.839557756,894
398,37.24268723,58.30227645,85.63261703,0.837305024,895
399,37.22652532,58.79133036,85.8401914,0.837286827,896
400,38.22128479,59.53208534,83.19695347,0.838613869,897
401,37.56855486,59.12475092,85.66954321,0.837852219,898
402,36.90997921,58.10488477,88.69782614,0.838770743,899
403,36.99370581,57.95305546,85.36826986,0.837875546,900
404,37.48775048,58.55145123,84.68697268,0.839396202,901
405,37.05750858,57.74160382,84.44244392,0.839115765,902
406,36.72037617,58.46220378,83.70156746,0.83920038,903
407,36.67859521,55.887884,80.35743412,0.838283917,904
408,36.90304174,56.7445289,85.62823514,0.837062878,905
409,37.27639739,58.930696,84.58951112,0.840275069,906
410,37.27615165,57.18530978,85.38712361,0.838841515,907
411,38.42742562,60.34213694,90.92049116,0.837272562,908
412,37.39992126,57.62164064,83.15151283,0.835514054,909
413,37.22057641,57.38059535,86.94582881,0.837772533,910
414,37.03868599,57.38578002,85.23046917,0.837409824,911
415,37.2127343,57.11464123,82.77651657,0.838073924,912
416,36.91029583,57.10598767,81.47621477,0.838199795,913
417,37.01130392,56.73226329,85.63955401,0.83896598,914
418,37.10741322,59.50670676,86.89209074,0.839647638,915
419,36.58788205,57.55084557,83.72259352,0.83904489,916
420,37.02396798,57.15119275,85.96508041,0.841599935,917
421,37.49553288,58.6761204,88.04717597,0.838626624,918
422,36.94002967,57.71462022,87.34741406,0.837609581,919
423,38.29514716,59.57841426,95.12028082,0.838569357,920
424,37.15108124,57.95578941,84.81914634,0.838037148,921
425,37.03323784,57.81071049,86.39394524,0.839186036,922
426,37.19050346,57.30544454,83.29368903,0.837605039,923
427,37.065603,57.0459117,83.48478352,0.839707536,924
428,37.08741952,56.76409675,86.54029244,0.83796685,925
429,36.8186231,56.93284507,85.25180018,0.840001748,926
430,36.36015825,57.0119946,83.73390541,0.836895823,927
431,37.97976505,58.90363771,84.33453074,0.836927585,928
432,36.70517501,56.94073749,80.54607567,0.836805272,929
433,37.11676203,59.83407248,84.85654163,0.838841709,930
434,36.86599766,57.96724488,86.53453067,0.839255653,931
435,37.06675185,57.459052,81.78621786,0.839957459,932
436,36.70963278,56.29013927,84.07544741,0.839039632,933
437,37.3301638,57.06671993,83.05555968,0.838740276,934
438,36.9424841,57.43303849,82.81856871,0.839316459,935
439,37.15754192,56.90400149,79.91154342,0.839140682,936
440,37.31919263,57.93215523,84.16088234,0.839008367,937
441,37.6308266,58.13443576,86.04224415,0.835218727,938
442,36.77057269,56.47770139,81.30120678,0.836645632,939
443,35.79892474,56.24179637,78.96165464,0.839224881,940
444,37.23639653,57.33956994,80.59222788,0.841810775,941
445,36.55662801,56.34311985,80.75626776,0.837008194,942
446,37.3921658,58.90557082,89.49804195,0.840743716,943
447,36.40185187,55.5938194,81.83344431,0.836754688,944
448,36.90724648,56.7350911,81.5230451,0.841326542,945
449,37.05012625,57.33946336,82.98379459,0.842286055,946
450,36.76757515,56.9420948,80.01967008,0.836855592,947
451,37.87848593,58.26346452,84.35295274,0.838708447,948
452,36.67598066,56.87891312,83.70626101,0.837319023,949
453,37.22287414,58.57186232,87.90258271,0.838789858,950
454,36.6070061,58.10581324,82.67277456,0.837521298,951
455,37.284599,58.00971196,88.70303599,0.839330556,952
456,37.10768862,56.75429356,84.22567746,0.840201852,953
457,36.31757484,56.17539275,83.12667958,0.838343967,954
458,35.9947313,55.77059178,83.29399841,0.841087299,955
459,37.28350852,59.25473945,87.37376302,0.837458986,956
460,37.07639937,58.16923195,83.07766056,0.838523726,957
461,36.66713325,55.32873146,79.35287999,0.839576346,958
462,37.1698801,57.8715232,87.96086962,0.838903588,959
463,37.4651679,59.01241873,86.94678501,0.839529525,960
464,36.20550016,55.9149927,83.67471168,0.839093761,961
465,36.56233808,57.08376753,82.80562242,0.839272231,962
466,37.22021144,58.18882551,86.21230133,0.839306119,963
467,37.18621701,56.39169829,79.41509631,0.840539569,964
468,36.74878715,56.57234444,85.71729736,0.83917463,965
469,36.84414638,57.23167941,87.48483615,0.839395111,966
470,36.75508983,56.44568788,83.10789093,0.841275585,967
471,37.5692489,57.91395213,84.1060522,0.839936748,968
472,37.40131917,59.52221341,91.50457115,0.839155492,969
473,37.42517675,57.65528558,84.07508597,0.839834312,970
474,37.39768625,58.7211059,84.10360579,0.838712589,971
475,36.86458778,57.21390912,81.68143349,0.83783832,972
476,36.33335919,56.13742461,81.71244534,0.839321776,973
477,36.79722185,56.94361274,83.05392368,0.839693999,974
478,37.35236808,57.70890196,82.61748509,0.837587298,975
479,37.10840761,56.8503769,86.45221448,0.838224035,976
480,36.97508366,57.80767028,85.60576956,0.838096163,977
481,36.91903146,57.8119805,84.02752237,0.839452298,978
482,36.57593937,56.64312275,91.4153762,0.836931761,979
483,36.83415812,58.3637506,86.81386453,0.841506799,980
484,37.57025832,58.21684341,88.90788663,0.838713825,981
485,36.90478501,58.72079845,88.41501798,0.838847719,982
486,37.01542024,57.45078235,84.88069423,0.843226988,983
487,36.77977885,57.83446853,85.94324774,0.840423169,984
488,36.44078452,55.80519201,79.77851827,0.838211568,985
489,37.24310125,59.77447041,90.0230978,0.842289365,986
490,36.16770315,55.08803587,82.67546952,0.839945659,987
491,36.74030425,55.7108362,80.33910508,0.84166736,988
492,37.00241528,57.95026806,86.98458349,0.841067419,989
493,36.55288384,56.18528405,80.53243431,0.840002799,990
494,36.51604468,55.67270225,80.77686737,0.842248581,991
495,37.13732212,58.64763518,86.38955387,0.837246985,992
496,37.14273896,57.92229265,84.30711775,0.840031053,993
497,36.46443577,57.06613923,83.6812172,0.839103952,994
498,36.63637869,56.82666016,84.15353423,0.840460073,995
499,37.29092528,57.50243404,83.85510587,0.841873944,996
500,37.01098237,57.19717434,83.32872991,0.8382768,997
501,36.19581449,55.87887733,83.77847089,0.840668766,998
