NTU,min_from_start
111.1939,1
113.1312,2
110.7319,3
113.475,4
112.1971,5
113.5826,6
111.1295,7
112.496,8
110.8826,9
111.3907,10
111.455,11
110.1791,12
108.7283,13
110.4357,14
109.8869,15
109.556,16
110.309,17
108.5059,18
109.9645,19
108.8735,20
109.1391,21
108.6092,22
108.7383,23
108.3666,24
110.8713,25
108.7851,26
106.9332,27
108.2444,28
107.4165,29
107.7467,30
109.5547,31
105.6918,32
108.2961,33
108.4434,34
106.4727,35
107.1743,36
106.9745,37
106.8938,38
106.7426,39
105.9757,40
105.5306,41
107.5024,42
106.445,43
106.987,44
107.3446,45
105.6319,46
105.8738,47
106.0169,48
105.6857,49
105.5089,50
105.0074,51
106.1167,52
107.415,53
105.9954,54
107.1727,55
104.7203,56
105.7412,57
105.2099,58
106.77,59
105.6536,60
106.6024,61
105.8357,62
105.9924,63
104.4976,64
105.6763,65
105.5363,66
105.212,67
105.0081,68
105.3796,69
104.9231,70
104.618,71
105.1707,72
104.5974,73
105.5113,74
104.0088,75
104.6307,76
105.4747,77
104.0043,78
104.763,79
103.4958,80
103.5388,81
104.7149,82
103.4411,83
103.6038,84
104.6182,85
103.9094,86
103.282,87
103.0313,88
104.7623,89
102.5063,90
103.4727,91
104.4339,92
102.1778,93
103.9143,94
104.3391,95
104.3244,96
104.1608,97
103.6093,98
103.5765,99
103.579,100
104.4756,101
102.6323,102
102.9252,103
103.3132,104
102.8876,105
102.7047,106
102.0922,107
102.8833,108
102.8997,109
102.1501,110
101.3729,111
102.6884,112
102.9487,113
102.8625,114
102.1204,115
102.2959,116
102.9065,117
102.8796,118
101.7299,119
102.798,120
101.2744,121
102.6086,122
102.108,123
102.0701,124
102.1336,125
100.8578,126
102.3063,127
103.5992,128
101.5287,129
101.8391,130
100.8229,131
99.77877,132
101.2399,133
101.6403,134
101.7243,135
100.903,136
102.3834,137
100.988,138
100.8773,139
101.6394,140
101.1938,141
101.687,142
101.3593,143
100.9331,144
100.5102,145
100.7788,146
101.2713,147
101.6599,148
101.1025,149
101.8086,150
100.6942,151
101.9009,152
101.0473,153
101.3632,154
101.1966,155
100.9742,156
101.343,157
101.7786,158
100.6108,159
100.4687,160
101.6381,161
101.0854,162
100.3469,163
101.0664,164
101.6143,165
100.5926,166
101.1555,167
100.3161,168
99.53507,169
100.3234,170
100.0805,171
100.6042,172
100.3304,173
100.0922,174
100.1226,175
100.0408,176
101.1245,177
100.2865,178
100.4955,179
101.1418,180
100.7894,181
99.59464,182
100.3611,183
101.1978,184
100.31,185
100.1649,186
100.4534,187
99.9848,188
99.99894,189
100.1144,190
100.8162,191
100.08,192
99.1524,193
99.23833,194
100.2599,195
99.91251,196
100.0571,197
99.80088,198
99.61945,199
98.96045,200
100.3553,201
99.93972,202
99.46836,203
99.62926,204
99.62186,205
99.60046,206
100.8203,207
99.05184,208
100.0607,209
100.4676,210
100.5055,211
99.51672,212
99.73111,213
99.07487,214
100.0755,215
99.58515,216
99.14285,217
99.53341,218
99.4448,219
99.69714,220
99.9432,221
99.34894,222
99.74338,223
99.35992,224
99.05903,225
98.78754,226
98.4958,227
99.50818,228
99.74783,229
98.96906,230
99.47608,231
100.1996,232
99.14054,233
99.25089,234
99.56689,235
99.0943,236
98.51466,237
99.7528,238
98.54983,239
98.1578,240
99.60742,241
98.01781,242
98.13815,243
98.63446,244
97.85244,245
99.16039,246
98.40508,247
99.67032,248
99.18279,249
98.21142,250
98.77592,251
99.34269,252
98.45614,253
98.43027,254
97.69733,255
99.02764,256
99.00019,257
99.06229,258
98.94453,259
98.26553,260
97.55828,261
98.03229,262
98.87064,263
98.19942,264
98.32845,265
97.48832,266
97.12268,267
97.55717,268
99.14629,269
97.84387,270
98.59846,271
97.65616,272
98.06411,273
97.32685,274
99.11404,275
97.99381,276
98.88186,277
98.43906,278
99.00006,279
97.50759,280
98.32619,281
99.13351,282
98.39741,283
97.71552,284
96.96998,285
97.13477,286
98.73473,287
97.27106,288
98.6196,289
97.40841,290
97.69858,291
97.78534,292
97.83823,293
97.45286,294
97.44424,295
97.15518,296
98.10876,297
98.44186,298
98.79028,299
98.04498,300
98.06622,301
97.26123,302
97.46998,303
97.96148,304
98.59119,305
97.50373,306
97.63831,307
96.90218,308
97.66547,309
97.26191,310
97.98444,311
97.69247,312
96.73425,313
98.80521,314
97.39429,315
97.81586,316
97.71139,317
96.25509,318
97.00118,319
97.63693,320
97.91897,321
98.25113,322
97.60577,323
98.08826,324
97.85102,325
96.34365,326
96.87579,327
96.99921,328
97.8231,329
96.86924,330
97.4539,331
97.88492,332
97.59393,333
97.80493,334
97.06833,335
97.5426,336
97.50072,337
97.70754,338
97.28427,339
97.57806,340
97.52286,341
97.40839,342
96.76186,343
98.14971,344
97.79052,345
96.52853,346
97.15702,347
96.86848,348
97.44199,349
97.27323,350
96.33224,351
96.66769,352
97.3991,353
98.42416,354
98.27003,355
96.71008,356
96.30277,357
96.73782,358
97.25182,359
96.60749,360
97.22697,361
98.00779,362
96.71192,363
97.26174,364
96.60464,365
96.60609,366
96.61179,367
