NTU,min_from_start
30.49998,1
30.23599,2
30.24333,3
29.84031,4
29.92406,5
29.800390000000004,6
29.8459,7
29.96608,8
29.50363,9
29.59417,10
29.66452,11
29.43637,12
29.48995,13
29.40713,14
29.35136,15
29.72147,16
29.32931,17
29.30306,18
29.50859,19
28.9869,20
29.23447,21
29.29295,22
29.34166,23
29.5655,24
29.1148,25
28.73477,26
29.3173,27
28.97125,28
29.13367,29
28.9187,30
28.97162,31
28.68781,32
28.765940000000004,33
29.12237,34
28.75288,35
28.75165,36
28.52166,37
28.808640000000004,38
29.02428,39
28.49258,40
28.8356,41
28.67863,42
28.38088,43
28.44402,44
28.64538,45
28.49996,46
28.41914,47
28.53936,48
28.19253,49
28.292690000000004,50
28.49745,51
28.49097,52
28.270740000000004,53
28.442120000000003,54
28.25873,55
28.114890000000003,56
28.26124,57
28.21078,58
28.25259,59
28.15532,60
28.22936,61
27.960790000000003,62
28.47839,63
28.177740000000004,64
28.4278,65
28.16516,66
28.25405,67
28.26526,68
28.0703,69
27.97294,70
28.02764,71
28.064770000000003,72
27.95176,73
27.87544,74
27.82381,75
27.97398,76
27.79077,77
28.17508,78
28.07229,79
28.00485,80
27.87459,81
27.93407,82
27.95923,83
27.6701,84
27.91265,85
27.74953,86
27.81535,87
27.77757,88
27.9197,89
27.513,90
27.58827,91
27.95861,92
27.78707,93
27.95015,94
27.712840000000003,95
27.63114,96
27.47603,97
27.83053,98
27.60448,99
27.71152,100
27.62471,101
27.79606,102
27.63228,103
27.98968,104
27.806690000000003,105
27.62561,106
27.82982,107
27.85606,108
27.557440000000003,109
27.7778,110
27.87105,111
27.72239,112
27.75596,113
27.58637,114
27.352120000000003,115
27.62609,116
27.10791,117
27.42649,118
27.72849,119
27.46303,120
27.199040000000004,121
27.176820000000003,122
27.38081,123
27.09486,124
27.78381,125
27.24528,126
27.30243,127
27.231,128
27.47418,129
27.59716,130
27.00141,131
27.44417,132
27.21653,133
27.43116,134
27.18637,135
27.08781,136
27.077140000000004,137
27.28697,138
27.08238,139
27.40261,140
27.007690000000004,141
27.21621,142
27.31774,143
27.12397,144
27.23903,145
27.220840000000003,146
27.14818,147
26.72381,148
27.37717,149
27.28617,150
27.362990000000003,151
27.12445,152
27.01431,153
27.46804,154
27.277890000000003,155
27.18203,156
27.33127,157
26.9866,158
27.02632,159
26.95135,160
27.01242,161
27.28045,162
26.89089,163
27.14132,164
26.86168,165
27.27028,166
27.24783,167
26.83511,168
26.99148,169
27.26693,170
26.83601,171
27.31746,172
27.09618,173
26.81493,174
26.9192,175
27.12738,176
27.21965,177
26.95918,178
27.01761,179
26.95408,180
26.88266,181
27.11122,182
27.03123,183
26.666090000000004,184
27.16766,185
27.11231,186
26.55955,187
26.92747,188
26.93797,189
26.77896,190
26.96203,191
26.89628,192
27.00032,193
27.14397,194
26.89982,195
26.92941,196
26.551340000000003,197
26.71761,198
26.52146,199
26.94,200
26.80132,201
27.02995,202
26.96094,203
27.06801,204
26.72777,205
26.84641,206
27.01601,207
26.747290000000003,208
26.89552,209
26.57807,210
26.72796,211
26.782940000000004,212
27.547040000000003,213
27.33455,214
26.4757,215
26.43463,216
26.35902,217
26.487340000000003,218
25.98525,219
26.07514,220
26.12461,221
26.31696,222
26.48762,223
26.01106,224
26.37953,225
25.99069,226
25.80097,227
26.30973,228
25.81485,229
25.92902,230
25.97765,231
25.83716,232
25.79766,233
26.09513,234
25.68261,235
25.98913,236
26.16492,237
25.86801,238
26.05439,239
26.06743,240
25.70268,241
26.0121,242
25.86716,243
25.75381,244
25.64362,245
25.78689,246
25.41686,247
25.50253,248
25.97949,249
25.76132,250
25.72129,251
25.80489,252
25.53641,253
25.63577,254
25.86324,255
25.601,256
25.12353,257
25.74908,258
25.70423,259
25.78305,260
25.5948,261
25.57893,262
25.78901,263
25.70485,264
25.30196,265
25.6379,266
25.57614,267
25.6214,268
25.53929,269
25.49983,270
25.40629,271
25.69696,272
25.73594,273
25.561020000000003,274
25.3536,275
25.56575,276
25.60449,277
25.2302,278
25.53806,279
25.47881,280
25.50168,281
25.55144,282
25.40439,283
25.38615,284
25.48962,285
25.42905,286
25.33054,287
25.4239,288
25.51406,289
25.23634,290
25.52842,291
25.3013,292
25.26048,293
25.33107,294
25.49052,295
25.24975,296
25.33849,297
25.50977,298
24.82661,299
25.45178,300
25.425320000000003,301
25.20894,302
25.32261,303
25.1547,304
25.21867,305
25.29899,306
25.28273,307
25.15541,308
25.39599,309
25.27064,310
25.19902,311
24.99449,312
25.04463,313
24.88287,314
24.95959,315
24.96158,316
25.14336,317
24.61716,318
25.0554,319
24.96857,320
25.15584,321
24.86332,322
25.1795,323
24.88995,324
25.0073,325
24.98113,326
24.908,327
25.06565,328
25.027520000000003,329
25.08875,330
25.09475,331
25.09111,332
24.86544,333
24.57432,334
24.48896,335
24.71361,336
24.89014,337
25.02356,338
24.75896,339
24.87984,340
24.84438,341
24.89808,342
24.69642,343
24.7746,344
24.69888,345
24.72759,346
24.84474,347
24.8961,348
24.63039,349
24.84126,350
25.25557,351
24.77952,352
24.61428,353
24.56364,354
24.57941,355
24.64304,356
24.5191,357
24.70903,358
24.81716,359
