NTU,min_from_start
19.18982,1
19.19958,2
19.38301,3
19.69333,4
19.66343,5
19.97946,6
19.64534,7
19.72145,8
19.51606,9
19.68862,10
19.32993,11
19.63588,12
19.81139,13
19.64917,14
20.0024,15
20.20793,16
19.99794,17
20.18278,18
19.7809,19
19.8907,20
19.41304,21
19.97083,22
19.80596,23
20.11077,24
20.16646,25
19.88192,26
19.63353,27
19.94358,28
19.87663,29
19.88222,30
20.24125,31
20.42029,32
19.44854,33
20.0967,34
20.60935,35
20.02534,36
19.92804,37
19.70901,38
19.73435,39
20.2845,40
19.52307,41
19.9267,42
19.90314,43
20.11299,44
19.97196,45
19.87359,46
20.18171,47
19.98612,48
19.77582,49
20.53839,50
19.4797,51
20.25429,52
19.96265,53
19.51282,54
19.54121,55
19.8486,56
20.28194,57
20.58146,58
20.31582,59
19.69563,60
19.43633,61
18.73755,62
19.27485,63
19.2165,64
17.84638,65
17.594170000000002,66
17.58644,67
17.7977,68
18.09147,69
17.747429999999998,70
17.8104,71
16.61257,72
17.6914,73
17.35632,74
17.61431,75
16.966379999999997,76
17.437089999999998,77
17.69155,78
17.58286,79
17.651,80
17.40833,81
17.43263,82
17.305229999999998,83
17.65404,84
16.9152,85
17.18068,86
17.331789999999998,87
18.13292,88
17.83752,89
17.6911,90
18.0418,91
18.623,92
17.851,93
17.04082,94
16.59111,95
17.46276,96
17.1322,97
17.15468,98
17.32505,99
18.15395,100
17.1946,101
16.92117,102
16.92144,103
16.789,104
17.71879,105
17.13844,106
18.14036,107
18.1621,108
17.5254,109
17.608729999999998,110
17.55876,111
17.279970000000002,112
17.19735,113
17.93123,114
17.69284,115
17.080389999999998,116
17.00115,117
16.8101,118
17.363970000000002,119
17.60802,120
15.21165,121
15.20006,122
13.93733,123
15.7246,124
14.43793,125
14.39069,126
15.18771,127
16.31019,128
13.71953,129
10.15392,130
11.3209,131
11.8552,132
16.50721,133
10.09934,134
9.704255,135
8.420377,136
9.268004,137
8.809907,138
9.626462,139
9.597929,140
9.059801,141
8.940479,142
7.224906,143
8.464055,144
6.9863,145
7.433205,146
7.965511,147
7.254374,148
11.33184,149
9.94889,150
5.869961,151
5.495815,152
