NTU,min_from_start
50.40442,1
50.02658,2
51.171890000000005,3
50.4413,4
51.45609,5
51.74722,6
54.31081,7
49.60126,8
49.82926,9
50.83035,10
48.37152,11
49.45808,12
48.093140000000005,13
49.56477,14
48.21516,15
49.26856,16
47.61409,17
47.66573,18
46.24277,19
47.16871,20
47.93153,21
46.52647,22
46.9062,23
45.54198,24
46.43734,25
46.43972,26
45.76316,27
45.07762,28
44.60023,29
45.76296,30
45.0401,31
45.00303,32
45.10742,33
45.42379,34
45.520590000000006,35
46.13564,36
46.72894,37
46.14157,38
45.029340000000005,39
45.506040000000006,40
44.8684,41
45.67673,42
45.650090000000006,43
44.93945,44
46.67257,45
45.93985,46
43.684940000000005,47
44.4589,48
44.6274,49
45.57292,50
45.60286,51
44.40985,52
44.15041,53
44.8047,54
44.78944,55
44.99699,56
45.61298,57
43.88342,58
44.49355,59
44.71045,60
43.48575,61
44.91821,62
43.90297,63
44.63834,64
43.52503,65
43.95643,66
44.61267,67
44.9593,68
44.34297,69
43.33732,70
43.68795,71
44.607890000000005,72
43.41837,73
43.37981,74
43.76136,75
43.616040000000005,76
44.80268,77
43.699670000000005,78
43.41375,79
43.15332,80
43.68646,81
42.96593,82
43.50111,83
43.65335,84
42.20404,85
43.46036,86
43.67986,87
42.82402,88
43.41277,89
43.79039,90
42.43685,91
43.23083,92
42.98862,93
42.86264,94
42.90612,95
43.08043,96
41.78708,97
42.0378,98
43.227990000000005,99
41.9214,100
42.46054,101
41.68238,102
41.93599,103
41.4262,104
42.47471,105
43.75672,106
42.24791,107
42.31317,108
41.94428,109
42.45536,110
41.57205,111
40.75132,112
40.4579,113
40.31633,114
40.8894,115
41.85183,116
41.45789,117
41.09768,118
41.17799,119
41.4644,120
41.91538,121
41.2635,122
42.25037,123
40.7601,124
42.0926,125
41.01756,126
41.44576,127
41.1497,128
41.54267,129
40.33072,130
41.631440000000005,131
41.90914,132
40.62907,133
40.37536,134
41.63363,135
41.90925,136
41.39084,137
40.71134,138
39.74757,139
40.1392,140
40.48823,141
39.86354,142
40.16584,143
40.87851,144
40.11043,145
39.67455,146
40.14381,147
41.268,148
40.13484,149
40.02806,150
40.32672,151
39.50243,152
40.50547,153
40.06921,154
40.57138,155
40.51727,156
39.95108,157
39.00358,158
39.41316,159
38.74203,160
40.1185,161
38.24466,162
39.85929,163
39.34137,164
40.1405,165
39.54596,166
39.80127,167
39.07461,168
41.43334,169
39.5971,170
37.48732,171
38.9346,172
38.61676,173
38.85289,174
38.84647,175
40.0532,176
38.83317,177
39.56697,178
38.691320000000005,179
38.12057,180
40.06962,181
38.66706,182
38.9146,183
38.21808,184
38.58395,185
39.25251,186
37.55664,187
38.32527,188
37.42814,189
38.09856,190
37.59664,191
37.67583,192
37.64321,193
38.92457,194
38.29591,195
37.72626,196
37.98516,197
37.60397,198
37.24759,199
37.49439,200
37.65182,201
39.20609,202
38.94093,203
37.31269,204
37.3298,205
38.72696,206
37.02337,207
37.18879,208
