NTU,min_from_start
38.50142,1
38.49965,2
39.3013,3
37.35573,4
37.79916,5
37.97044,6
38.61765,7
37.51378,8
36.53083,9
36.39399,10
38.22314,11
37.011140000000005,12
36.87719,13
36.67771,14
36.360690000000005,15
37.34947,16
37.40104,17
37.67403,18
36.92464,19
36.87833,20
36.72995,21
36.19976,22
36.47111,23
36.57487,24
35.9937,25
36.4547,26
35.82308,27
35.75692,28
36.01427,29
36.54003,30
36.17334,31
35.00587,32
35.42572,33
35.65137,34
35.50982,35
34.41746,36
34.9661,37
34.54674,38
35.16878,39
35.38572,40
34.850840000000005,41
34.953520000000005,42
32.88151,43
33.8211,44
34.43777,45
34.05795,46
34.68212,47
34.37835,48
33.50913,49
33.42142,50
33.83214,51
34.561240000000005,52
33.94142,53
34.59935,54
33.8671,55
33.36377,56
33.16575,57
33.035140000000006,58
33.8328,59
32.61243,60
33.21008,61
32.61423,62
32.76058,63
31.96982,64
32.09329,65
32.27526,66
32.49924,67
31.93485,68
32.68536,69
32.12748,70
31.5174,71
31.9923,72
31.816240000000004,73
32.95477,74
32.11759,75
31.70027,76
31.60864,77
32.44827,78
30.85006,79
31.003490000000003,80
32.2107,81
30.97825,82
31.60463,83
31.32505,84
31.10548,85
29.69738,86
31.41089,87
30.579,88
30.6419,89
30.40816,90
30.851340000000004,91
30.43967,92
30.364420000000003,93
30.03385,94
29.531270000000003,95
29.39007,96
29.92951,97
28.15365,98
29.52733,99
29.7943,100
29.71194,101
31.32676,102
29.36661,103
28.78402,104
29.45648,105
29.58219,106
28.779390000000003,107
28.60271,108
28.54798,109
28.984440000000003,110
28.2877,111
28.70914,112
28.055090000000003,113
27.29928,114
27.53426,115
28.03272,116
29.50127,117
27.7503,118
28.151390000000003,119
27.28627,120
27.74641,121
28.24688,122
27.67213,123
27.373240000000003,124
26.86614,125
26.73919,126
27.72548,127
28.17611,128
26.758740000000003,129
27.57261,130
27.44272,131
27.16291,132
26.5244,133
26.43689,134
26.44767,135
25.04273,136
26.21844,137
25.88205,138
26.68578,139
25.46279,140
26.16954,141
25.33442,142
25.84685,143
25.43719,144
27.50642,145
26.393,146
25.61452,147
25.25529,148
24.78292,149
24.61732,150
23.74679,151
24.12786,152
23.44616,153
26.03572,154
25.63278,155
25.38606,156
25.85837,157
24.801820000000003,158
23.70381,159
24.20445,160
24.19092,161
25.06109,162
23.86016,163
25.16364,164
23.81789,165
24.65293,166
23.93952,167
24.45691,168
25.00246,169
23.36106,170
24.41086,171
23.76325,172
24.79288,173
24.18961,174
26.60659,175
24.98208,176
23.18245,177
21.98454,178
23.70423,179
22.42573,180
22.69614,181
22.35498,182
21.74372,183
22.72063,184
22.99967,185
21.31456,186
22.65462,187
21.76685,188
22.47331,189
22.21046,190
23.19089,191
22.90831,192
21.04627,193
22.47987,194
21.26616,195
23.44031,196
22.31838,197
21.98854,198
22.60613,199
22.60114,200
23.81722,201
25.47777,202
26.41171,203
26.48756,204
26.60303,205
28.91466,206
27.76746,207
27.99228,208
29.15495,209
28.6603,210
29.31111,211
29.66741,212
29.54351,213
29.77028,214
30.08724,215
30.47492,216
30.68761,217
32.209579999999995,218
30.46789,219
31.02061,220
30.431490000000004,221
31.76008,222
30.63783,223
30.763240000000003,224
31.61097,225
31.46465,226
30.9213,227
31.459090000000003,228
31.36218,229
30.33332,230
31.03309,231
31.33394,232
30.94426,233
31.29378,234
30.71167,235
31.30099,236
31.405240000000003,237
31.50088,238
31.26717,239
31.33581,240
31.44763,241
31.49413,242
31.37745,243
31.44044,244
31.17892,245
31.70776,246
32.03727,247
31.74502,248
31.63167,249
31.35927,250
31.74473,251
31.09785,252
30.92071,253
31.4223,254
31.71439,255
31.44826,256
31.662840000000003,257
31.68768,258
31.92648,259
32.015440000000005,260
31.39068,261
31.34402,262
31.20527,263
31.74919,264
31.96759,265
31.54818,266
31.90032,267
31.67013,268
32.27512,269
31.59613,270
32.54464,271
31.80422,272
31.84214,273
31.40376,274
31.63939,275
31.9156,276
32.03792,277
32.0925,278
32.03875,279
32.06998,280
31.67991,281
31.96763,282
31.78441,283
32.27718,284
31.74831,285
32.00019,286
31.73611,287
31.74704,288
31.83412,289
31.34323,290
31.407940000000004,291
31.76867,292
31.90195,293
32.59491,294
31.97791,295
32.36777,296
32.63609,297
31.30857,298
31.50034,299
31.42397,300
31.19299,301
31.76887,302
31.39408,303
31.303320000000003,304
27.418640000000003,305
29.321720000000003,306
26.87527,307
30.02481,308
30.03226,309
28.47276,310
27.82843,311
28.62683,312
28.301640000000003,313
27.802190000000003,314
27.43552,315
27.14453,316
26.38832,317
25.77333,318
21.08648,319
23.15137,320
22.94347,321
22.10865,322
22.53237,323
