min,d16_mu,d50_mu,d84_mu,solidity
115,20.28068531,32.98138699,42.98583253,0.874398261
116,19.71603667,33.59573634,41.32242405,0.867929412
117,19.63978908,33.12572381,56.59783958,0.871760177
118,20.75809218,37.9773797,51.7516877,0.867659483
119,19.20808649,32.35743015,40.15295906,0.864563303
120,18.52703887,29.52864418,47.42753756,0.878296154
121,19.8313402,33.01200956,52.06390275,0.859289381
122,18.91236103,29.65195555,49.30647708,0.871187273
123,19.09662687,32.09754149,51.12159247,0.866045361
124,17.45295459,27.4776694,45.39608033,0.867576991
125,20.11738129,36.72215558,60.01382364,0.872536697
126,17.75989647,27.57001912,38.33728675,0.87264087
127,18.88127483,27.75684704,65.80895125,0.877559434
128,20.31496424,32.3779212,47.69786228,0.866630702
129,19.27966929,36.03262188,57.6052493,0.860744954
130,19.78948836,34.36090418,59.80306422,0.8702
131,18.97085728,29.43855801,55.27686735,0.871175701
132,18.17563626,29.42687237,45.2810839,0.869083178
133,17.9321932,29.7501547,42.56268856,0.874321622
134,21.04788768,39.13613008,59.97011047,0.863703636
135,21.19827765,40.72121316,55.94344675,0.871093269
136,18.42545112,28.70977439,45.2922938,0.867664286
137,19.78528774,27.52022722,45.22718995,0.869784946
138,22.30554198,37.50357539,71.24146644,0.86516087
139,18.71369626,33.03251559,52.71165659,0.868867033
140,18.48319003,33.9644126,51.32503734,0.868683036
141,18.42122402,27.6699971,38.09882383,0.868444762
142,19.89902699,35.33840715,67.58558348,0.870382474
143,18.7089791,27.56043394,43.94864136,0.862089423
144,20.62634973,31.7423909,44.36599492,0.865996078
145,18.96840397,30.9581351,44.83535989,0.871358416
146,20.97338042,34.04108645,83.26986118,0.869606931
147,19.49866358,33.24980291,43.44027593,0.870281373
148,21.21012393,32.69386403,56.73087257,0.869353922
149,19.01653912,33.09488912,54.12489794,0.863153846
150,18.84122822,29.93286224,38.43028408,0.875019091
151,17.99146086,29.37016715,47.87933592,0.872516667
152,19.75874995,28.75622157,50.6871392,0.872468868
153,18.12053516,26.23750947,33.13250598,0.867628829
154,20.12398956,34.78950541,57.19043477,0.874073196
155,20.55308294,32.42808261,50.60963836,0.863716514
156,19.24198883,30.92942972,49.23203216,0.871532609
157,19.45364739,33.64322698,50.68898656,0.873273554
158,20.83849344,32.24179485,53.6423978,0.872604505
159,21.56284069,35.95651455,70.45119671,0.868369912
160,19.23675054,28.18724412,38.34695759,0.868118919
161,20.8884522,33.62706285,57.7637905,0.872570642
162,19.37073878,31.77766616,41.66083286,0.880221495
163,21.22513657,32.69926106,59.23566598,0.865466327
164,21.87030648,34.33327237,48.3756823,0.872727119
165,20.58452874,29.22980808,41.60401006,0.867582609
166,20.25530414,34.55183874,47.23650592,0.87180354
167,25.53522731,47.58470439,78.28247823,0.873622727
168,18.85244337,31.36597616,46.68057693,0.872950602
169,22.63032868,37.55592684,67.12360185,0.877111579
170,20.78481432,31.18464266,54.2494568,0.871184259
171,20.71160404,31.22908367,40.51371806,0.863516842
172,22.28061403,39.57795074,65.2053505,0.873929464
173,23.40736324,39.6877214,56.58997545,0.86515
174,19.92964819,31.88667781,56.17311362,0.873362766
175,22.33215935,38.32204496,57.9535369,0.86667069
176,19.0393322,31.56108893,48.78221521,0.874289286
177,20.66461659,32.18481018,47.81017165,0.860426042
178,21.66910516,32.0568869,46.94012866,0.870796226
179,23.80858336,37.59750905,54.64224924,0.870302778
180,24.37924079,38.15776073,54.98262736,0.873501
181,20.82296056,34.71921517,48.99497095,0.872151923
182,22.64952148,33.5765185,55.29831868,0.873233628
183,21.82002363,43.50341568,53.57509591,0.864789157
184,21.36269591,34.54737081,73.43240321,0.869488235
185,21.92356785,39.54374658,60.8796518,0.872699167
186,22.89544953,35.65915087,55.21483298,0.873087179
187,25.37146597,47.85547684,84.05774226,0.873413077
188,21.15699178,34.54025054,49.69444849,0.873296703
189,23.51416444,41.20132623,57.35462638,0.875061475
190,22.22763802,34.94961387,52.8871508,0.860682418
191,19.55888322,35.15102634,52.89011338,0.86435
192,23.43706653,38.98087837,57.71255581,0.874427869
193,21.80295664,36.30320438,62.20108372,0.865517647
194,21.87633115,33.36056677,50.34630808,0.865416071
195,18.93790023,30.11257873,41.53346856,0.875130233
196,21.55999016,33.75527371,46.13117058,0.870946218
197,22.82648001,33.51632742,52.39826339,0.869449558
198,21.20698645,32.78797616,45.37839354,0.872184685
199,21.12516766,30.55236123,44.32729154,0.86967963
200,18.42043028,26.2209648,36.41640366,0.876437168
201,21.01615328,31.01002258,44.25229503,0.867246552
202,22.16432515,33.84950043,45.83357107,0.870294545
203,23.10760157,34.77151928,53.21644061,0.872569091
204,21.00840921,31.65347992,44.11763562,0.876213793
205,21.09604104,36.02225115,53.65708933,0.867
206,23.28456146,40.09554717,69.80757512,0.872511304
207,24.73935895,39.54789565,65.41667289,0.86113
208,21.52868876,30.06934889,40.07522565,0.871161468
209,20.92299969,36.13334455,52.47304208,0.87745514
210,21.69708005,33.80597353,45.99464151,0.860405
211,22.02285229,38.9807221,58.39070759,0.868759055
212,21.36307232,31.55142247,43.19647092,0.874421649
213,22.24534448,35.77071588,60.34755756,0.868179208
214,21.32721004,35.73506464,48.44777484,0.86848932
215,21.21573299,31.98881742,44.11186085,0.866580769
216,26.05390048,39.54805623,83.5328643,0.873114783
217,23.91096928,37.16743307,57.01031901,0.86244537
218,23.32469762,35.81507332,58.80743313,0.868264706
219,23.31564688,34.60065275,46.03163189,0.870588991
220,22.58947464,33.62344861,43.37205392,0.873016038
221,23.6669922,37.51419137,58.34231903,0.867022581
222,20.58283795,32.50677741,41.51325985,0.874318269
223,21.08087452,31.08076694,45.38916835,0.872116364
224,23.02077193,38.61328572,56.33077715,0.87249469
225,22.31268683,39.64253948,56.83635119,0.868634286
226,21.6839172,32.98509731,42.22675218,0.879120536
227,25.15938358,40.02163098,57.92824275,0.876146903
228,23.73962746,38.83268456,46.93541583,0.869249505
229,22.4737136,34.5425259,43.22518858,0.874226168
230,23.92449793,37.87595123,67.45100292,0.870273451
231,22.69009114,34.0109143,48.48380942,0.865582474
232,23.20053306,36.39213349,69.24539324,0.869526957
233,21.38713106,32.26359185,47.74199582,0.867811111
234,20.51438625,31.27312691,37.1818522,0.872288889
235,22.24545018,35.75485057,89.8422325,0.867096262
236,20.1058061,28.68310757,40.69761923,0.876296774
237,23.25675738,35.02227605,58.50053466,0.869649107
238,21.49868245,29.79423301,50.28555177,0.871704545
239,20.68774409,29.08839487,39.6367421,0.874325263
240,23.50693185,38.22383259,54.52408,0.872413934
241,21.17604706,31.9633418,76.67291927,0.862649524
242,20.09159749,26.57551558,41.84617391,0.873150926
243,25.34193987,36.94220522,78.79659462,0.869018812
244,22.05776713,34.15336566,51.82591001,0.872902804
245,22.47538959,31.83582051,59.88618207,0.863528
246,23.74479104,40.83902651,54.44075794,0.87111828
247,21.53731929,34.62496443,48.83534907,0.866463393
248,21.82375651,31.52450806,41.0532445,0.868522523
249,21.04563787,29.90650526,49.86581579,0.864291011
250,23.60118786,43.11589023,55.30280743,0.870648544
251,21.8766841,31.4486225,47.43156792,0.87170625
252,23.28695912,37.90897005,65.7079103,0.869333036
253,20.01693405,31.23679973,47.07045575,0.872059048
254,20.73119497,32.52564745,69.19311639,0.87364381
255,21.4161362,31.73946554,45.11401148,0.871500917
256,22.41999925,35.06220852,63.7731818,0.875417949
257,21.4549362,36.32261292,61.52860005,0.864806364
258,22.17541431,37.40074692,53.41631474,0.865701869
259,25.01974492,39.10924851,55.63228439,0.874897222
260,21.26744049,33.89331014,47.87232727,0.86458
261,22.07196023,37.73324836,47.67835755,0.861033735
262,20.51791236,28.9073156,44.10308605,0.87827619
263,21.26886866,33.3210892,41.24354249,0.866762037
264,23.83900334,38.48071326,48.5734836,0.879239623
265,21.25087109,30.56327958,43.50783106,0.875254808
266,24.4032947,37.30486485,67.32492356,0.869763
267,24.01474759,39.15027923,60.73363428,0.862934746
268,23.80088274,34.65350911,66.1948656,0.867853782
269,24.83704573,33.53427604,49.92085413,0.874080374
270,22.4110685,35.29968448,42.63335578,0.873088393
271,24.94633664,38.7379256,50.49953519,0.86912735
272,25.02538031,37.9918734,53.99170632,0.871741
273,18.83012586,27.06398425,49.51059612,0.866701852
274,21.87544773,35.28851463,48.96982019,0.873541593
275,21.64869652,32.38709708,60.5763075,0.873735
276,21.78432873,33.75462955,51.17662529,0.878414844
277,20.61074182,32.78531781,50.59250938,0.866014167
278,22.72943506,33.73772326,50.05523055,0.870234615
279,22.69301967,34.34561809,50.91617524,0.862013542
280,21.09853558,30.21112754,44.40126194,0.874617647
281,22.48491849,33.01838593,51.56372991,0.86584322
282,21.70314369,32.71397572,46.70599606,0.871671154
283,23.7607368,37.71952867,53.9509165,0.871808929
284,23.32047838,32.79663073,47.55712042,0.86282381
285,22.28418962,32.71770085,48.30032598,0.87103629
286,23.14852453,38.56396044,72.52077549,0.871946552
287,22.8723215,36.50982743,65.47816723,0.873124762
288,23.27456607,35.85648389,69.47013539,0.869155752
289,23.93255448,34.21699434,48.49565285,0.871235294
290,23.75959303,36.97546598,49.59442472,0.866494643
291,20.09600376,26.60958463,39.62556847,0.870261321
292,20.17509635,34.5607862,55.22728969,0.870239796
293,20.27122807,29.84426928,38.60047132,0.872253846
294,22.36036105,33.34808978,45.90704274,0.867422826
295,23.15170816,38.34865393,48.6347337,0.870237121
296,23.53691056,40.12087004,54.76308416,0.877870085
297,21.63734502,33.44510675,51.48807583,0.872381651
298,22.29098407,33.66609386,48.54215981,0.870294545
299,25.71471272,41.45415333,59.97777611,0.87085625
300,26.27204704,40.37991741,65.66020787,0.86747377
301,20.93061051,31.59368728,50.18239485,0.863755455
302,23.44468692,35.93995613,53.70932686,0.873574783
303,24.05903877,38.39259563,52.22285145,0.866561905
304,21.4193979,33.43948814,43.80193653,0.8700624
305,22.30161472,37.2784405,71.11618872,0.872095327
306,22.98147043,39.39859123,55.35368905,0.877436207
307,21.93071316,29.92637726,43.13829694,0.859015385
308,19.50113203,27.43462737,39.41801633,0.881652252
309,22.62402747,34.73854932,64.06003513,0.872913393
310,23.17727709,35.52815701,49.08058228,0.873006723
311,23.58365926,37.34664376,46.8226329,0.868563478
312,23.29076641,40.08729822,55.76327839,0.867267593
313,24.3937026,36.87890563,53.56457433,0.876636036
314,21.42916576,31.29193514,42.21904866,0.876622881
315,21.76289929,33.29578975,53.44394262,0.870906061
316,22.15402951,31.44641405,37.92763004,0.868297458
317,22.12887294,30.18493868,39.71075195,0.871318852
318,25.05660713,36.40939608,88.10884608,0.8774152
319,20.7696677,32.28912303,42.03215539,0.874407895
320,21.56024891,32.99407966,53.99491572,0.867035043
321,21.76125745,38.65060473,78.62655143,0.868476786
322,27.03178568,43.56321866,68.17187576,0.867245714
323,25.04959966,41.96547711,52.11665788,0.869068041
324,24.40918037,37.84889365,74.15890513,0.862773585
325,22.41164191,36.48478576,48.78625259,0.861726957
326,24.65020279,37.20279728,55.61438928,0.866303306
327,22.38595091,35.97650762,49.42611502,0.867245192
328,23.35529312,37.60651612,46.32071214,0.868903448
329,23.41247345,40.66650167,57.0546127,0.872311382
330,23.34919141,36.98986224,46.53409278,0.87439375
331,23.10071571,37.84724988,47.22982801,0.876487879
332,21.3979166,33.70050452,46.63588623,0.869269903
333,28.05393679,47.4409337,66.56282773,0.869912
334,22.02924138,34.64116138,56.39750694,0.862894915
335,24.93430308,37.24787015,54.07150059,0.868838739
336,23.59437326,40.38170867,57.67372303,0.868445872
337,22.42709392,33.71577705,59.05931522,0.867561538
338,24.7923699,43.3068783,94.98863908,0.868080531
339,20.30824997,28.39939713,36.97559523,0.872429167
340,29.26334951,52.99521232,68.05824832,0.875696639
341,22.7046818,33.95301993,40.51382624,0.864273684
342,24.19558697,36.11716206,49.60136753,0.879808654
343,23.60674093,37.49450316,88.43434575,0.86830566
344,25.15280706,38.39516418,72.39704681,0.872549091
345,22.7615275,35.80742818,48.3924808,0.877494949
346,21.43454008,32.93312177,39.46082048,0.874175
347,22.3619847,33.81551649,43.64032374,0.866028155
348,25.85546123,37.90794316,59.97498731,0.871760377
349,22.73649664,38.27966679,50.88740911,0.87329661
350,24.14066086,38.18328892,61.33787138,0.869361905
351,25.2164806,37.0158923,62.25189168,0.871093
352,25.83266418,39.8202858,69.25827915,0.871653571
353,25.44451641,36.25885821,52.70367008,0.873830088
354,25.64461812,41.23360026,46.54265868,0.871196939
355,25.07696956,35.18277135,49.80843497,0.874238636
356,24.45376541,39.06124088,52.68680223,0.880262162
357,26.49409854,37.44906954,55.01847052,0.870584906
358,22.84947214,37.28474752,49.21178448,0.870644762
359,23.49649591,38.53341381,48.04031154,0.875804717
360,24.82935421,40.48909445,52.17639405,0.866473043
361,26.64087799,42.12231468,56.31874642,0.871418269
362,24.72435692,37.62966185,56.36645108,0.872683495
363,24.90634699,36.85650707,48.85447724,0.87104955
364,24.54370239,39.40407851,58.02058343,0.874926126
365,23.10508291,36.99317369,51.41791012,0.873317143
366,25.65858441,37.20232299,52.72302693,0.874123423
367,24.77637804,38.89755885,47.93874312,0.870691753
368,25.73787989,49.17405783,57.66356607,0.870096907
369,25.32760757,39.00074118,55.46530334,0.873829703
370,22.59679246,36.91480288,46.16822072,0.871207547
371,24.2327149,35.95992522,48.69183326,0.866341818
372,22.47101509,37.98021179,53.44746467,0.878616484
373,25.63824299,39.07031599,51.9483016,0.87525122
374,23.51984303,42.30611666,48.33228387,0.864128704
375,24.96037691,46.40708836,53.68606674,0.869127679
376,30.21476461,54.79986422,77.24783798,0.863340196
377,25.77190635,38.2784993,55.89169424,0.873430841
378,29.12868969,56.28313318,70.9968749,0.874822321
379,26.4269941,40.59465843,50.08522537,0.856630769
380,28.76468825,40.3610415,57.71768475,0.875686139
381,21.3560773,30.80404885,42.3453475,0.876987879
382,24.34845658,38.78571813,60.68336844,0.869364894
383,21.93378462,30.47643531,41.33680136,0.866598058
384,25.01311463,38.6524224,50.80510558,0.870403252
385,25.19702096,41.5152798,58.1862075,0.869213084
386,27.92564798,49.29301882,75.11867256,0.870485185
387,25.99682215,39.48842373,51.99968184,0.870193182
388,23.14554555,36.5475236,49.85533213,0.864066667
389,30.31227863,43.73090705,56.81905023,0.869519298
390,23.49815807,34.27382756,49.1594984,0.870646939
391,23.06740211,34.00848171,48.98868839,0.870192157
392,24.99293916,39.77003007,52.9700406,0.877328226
393,26.13724098,43.00241127,54.33564661,0.86793299
394,25.52994665,43.71221039,62.40419944,0.874505505
395,25.91045421,42.68336274,58.04218466,0.869549558
396,28.50192014,44.87118048,74.69334597,0.864334286
397,23.87101205,38.25750651,55.70176936,0.867396429
398,24.61549297,38.64868342,46.11835076,0.869591509
399,25.73778502,40.56149082,56.40666439,0.861673
400,23.38143757,37.61504406,52.78262544,0.868747959
401,24.22186495,44.26579965,61.84298201,0.868088889
402,24.72938529,38.94314279,50.47157181,0.86036
403,22.75819867,33.2129655,47.15868189,0.867035577
404,23.08645269,39.37694179,48.84989859,0.865031304
405,24.38226292,38.44711061,50.2126994,0.873420388
406,22.51901104,33.16636721,45.59724818,0.867510309
407,22.14703691,32.17121021,44.97052771,0.873706364
408,27.47468394,48.58290299,66.13319881,0.867147458
409,24.6891609,43.06366384,52.58406274,0.864149038
410,23.6522784,42.95335231,54.99866202,0.865084685
411,24.38915228,38.68771931,44.85213749,0.873138235
412,24.41238979,39.25781566,65.27225212,0.874778505
413,26.19043752,41.40346105,61.87891811,0.863487156
414,29.43255122,48.26610792,59.84733494,0.868262376
415,26.63535948,41.3339741,61.60192186,0.869135165
416,25.26682251,42.7756561,68.43695485,0.866149038
417,27.23988108,46.79786148,63.31219566,0.860499
418,25.96622938,44.55160504,69.24660521,0.871667347
419,26.34784974,47.42350072,66.86928442,0.865346226
420,28.15458308,47.4115692,71.1215248,0.871858095
421,24.45457937,37.25488559,52.03893555,0.856242268
422,26.17168655,39.0911442,63.70213334,0.866896939
423,24.83241672,36.12226333,47.57882256,0.859105
424,25.88971154,42.14792814,64.70380528,0.866179412
425,26.27246322,41.47252158,63.00141141,0.862925253
426,27.44879942,39.52653716,50.30163833,0.871498913
427,24.68610222,37.02988752,58.88196238,0.865332609
428,27.69851406,44.17971085,58.5841314,0.866457292
429,23.74650037,35.05816846,55.51418073,0.861206796
430,29.09914902,46.69807552,62.49205669,0.873439815
431,28.09037942,46.86478935,57.2078079,0.855952041
432,28.16948804,50.51117565,66.37606951,0.86505618
433,26.34537441,46.50668473,62.32780692,0.862615152
434,25.41661215,42.57739819,59.78263193,0.858228205
435,26.50439917,44.41512007,54.34719878,0.868472527
436,28.59308338,41.49564981,68.56100781,0.863747273
437,24.04459849,39.8566799,49.27462941,0.861199029
438,29.90909249,50.38575631,63.65059436,0.873451515
439,25.2512943,38.42800026,65.03264891,0.858683133
440,32.78137204,53.95068338,96.95953235,0.875678632
441,30.20268106,45.72588395,56.74044683,0.855273529
442,26.52614988,39.54252407,62.97918505,0.856570213
443,26.0497641,41.15580958,54.43568908,0.870711111
444,25.49767455,39.92391088,53.00562334,0.860993333
445,30.55122998,48.01963214,61.05284208,0.877873267
446,25.05812473,45.0994668,59.49887452,0.857565263
447,28.57316598,50.01366965,75.84878035,0.861002041
448,26.02437709,37.84420528,53.73298893,0.863855435
449,29.03983015,45.23569415,62.02030482,0.855648276
450,27.37181538,46.69084857,61.63228608,0.864208791
451,26.16976332,43.06278814,55.19908165,0.862708571
452,28.22184557,47.40861723,66.30544947,0.871825773
453,28.48619815,50.88892171,64.05246262,0.872638
454,26.3148926,39.09921161,56.78701514,0.870674725
455,32.39836767,51.51274937,69.45698907,0.86589434
456,30.09222157,45.83216103,63.5967294,0.865130588
457,29.56297349,55.53876978,82.15092365,0.869990625
458,24.92054219,37.97831939,55.41965001,0.867376316
459,25.8851329,40.85691976,53.74321523,0.871864
460,26.43947816,44.54819052,59.68383015,0.866864103
461,28.69063513,49.94663536,65.73820973,0.869919266
462,28.97548683,44.6373928,58.85089933,0.86672
463,26.39565393,42.54394309,59.28221786,0.858422472
464,24.21299582,38.80637371,50.81411998,0.859617172
465,33.17986743,54.62545051,98.9870437,0.865475926
466,27.52025625,45.35431367,60.23507733,0.866967033
467,25.09197012,36.98457106,53.9701012,0.860627451
468,26.22817235,42.49148152,58.19039499,0.859417308
469,28.71182529,45.99583077,68.90570719,0.869645652
470,23.72997471,36.02976146,46.91912153,0.857157955
471,26.00835432,38.27991904,62.27281926,0.867705882
472,25.49913185,36.70673093,50.39739552,0.87120102
473,29.25683165,47.35842477,67.98852752,0.865550505
474,31.35555772,52.17129776,62.25320691,0.844842718
475,26.21910628,41.01907374,58.08305328,0.853435714
476,29.23758745,47.31885298,70.74843422,0.865598165
477,30.76532535,43.84134306,60.02682753,0.866517431
478,30.23454992,43.97581776,62.22767679,0.86233956
479,29.88053582,47.85469588,67.41237101,0.860965049
480,28.09588771,42.2520461,57.82128337,0.859985714
481,29.04256844,43.48488319,62.39516125,0.855054082
482,29.20299017,55.93429076,66.81992145,0.860295575
483,32.60623869,50.70526565,66.22034464,0.871419811
484,28.70830733,41.4750018,59.92993566,0.870036364
485,27.36139681,41.59287765,52.16705922,0.866063441
486,24.72943078,37.70558521,49.0768222,0.87123908
487,25.88152583,41.72008317,61.47414664,0.862489189
488,31.24370749,46.22149419,59.35673411,0.868759574
489,25.94327569,40.20227991,54.78910212,0.860867708
490,28.99235791,40.64102157,57.05909729,0.86385
491,28.30964286,46.06180264,63.70676767,0.858328713
492,30.48461192,48.61356369,58.58227568,0.865693939
493,27.65983625,44.43243164,55.43992801,0.861617822
494,29.28314304,41.71197546,58.39358246,0.860438532
495,29.30117986,43.60155924,64.21935045,0.853466
496,31.10146662,45.6144648,61.8307477,0.854559574
497,34.11030933,53.56333558,79.56225288,0.85641383
498,29.36147551,44.85876648,67.66349531,0.852275904
499,28.19263078,44.44584346,69.19322945,0.83474125
500,31.79604925,51.41291282,75.88542583,0.864095604
501,31.7156004,47.38447057,64.20244505,0.857949438
502,27.35402135,42.50510248,50.97193763,0.857667742
503,30.55087023,45.01876597,58.69033156,0.857538776
504,32.00908723,47.76985126,56.39742356,0.860172222
505,31.64995444,54.11316841,60.4251888,0.855643182
506,31.58401156,42.63759125,64.96902914,0.856019277
507,27.27419351,45.67296997,57.2637651,0.846632911
508,29.00875074,49.21842766,60.48806229,0.847212121
509,27.88570397,44.1045318,59.03846532,0.8571125
510,28.38625041,49.24684674,66.39346098,0.855728736
511,30.1112305,45.14900843,67.43298507,0.866315385
512,26.93858433,42.09679315,64.04726191,0.859279
513,34.19198637,51.22290052,67.48369249,0.846715842
514,28.36030611,47.8421643,64.20574388,0.846246078
515,35.14294041,54.41771551,79.01744652,0.855262105
516,31.83240894,49.63170891,67.99100345,0.852734091
517,36.2004911,143.0483539,155.4387791,0.844047253
518,30.46657879,46.44710637,63.22908862,0.846596842
519,29.8251786,56.22620339,65.56510308,0.836044944
520,30.79511851,46.57375855,73.51882696,0.85799902
521,32.54293914,50.3037986,62.15373349,0.849237864
522,36.46040589,59.78996207,85.67138789,0.83973875
523,31.14113765,45.82923009,64.64147098,0.84857625
524,31.6044915,44.88675733,64.04149662,0.851216304
525,29.74919926,48.52700301,64.83117781,0.83914023
526,37.52425899,58.25231727,74.02762769,0.842772
527,32.29987245,47.61525285,70.62158838,0.840882278
528,27.34601064,43.30648619,58.65878884,0.851478947
529,34.72100973,57.13189981,80.79436288,0.854893814
530,30.32957483,45.88291066,64.3240852,0.851730556
531,30.50541537,45.85432397,65.36366571,0.849293333
532,37.94256595,57.17920842,75.13809829,0.856313793
533,28.81489276,47.69375347,61.76605077,0.842319481
534,34.8852953,59.42179929,80.03065771,0.852704819
535,39.62267619,61.60954556,76.884171,0.833864773
536,33.93462404,57.58058799,80.31536752,0.822776471
537,29.26166364,47.31987696,65.83832825,0.837542453
