NTU,min_from_start
39.8114,1
40.11322,2
40.06388,3
40.294990000000006,4
39.96614,5
40.16089,6
40.40984,7
40.11253,8
40.03407,9
39.91612,10
39.915490000000005,11
39.95372,12
40.04278,13
39.83711,14
39.49062,15
39.82573,16
39.75003,17
40.06102,18
39.797740000000005,19
39.94046,20
39.89832,21
39.75289,22
39.8484,23
39.94614,24
40.05131,25
39.63495,26
39.84112,27
39.79094,28
39.56986,29
39.84476,30
40.3124,31
39.76462,32
39.96531,33
39.60894,34
40.01238,35
40.03531,36
39.57868,37
39.86531,38
39.97719,39
39.55616,40
39.95752,41
39.98073,42
39.53147,43
39.31347,44
39.881820000000005,45
39.55542,46
39.92415,47
39.7733,48
39.62313,49
39.76088,50
39.75221,51
39.56983,52
39.45041,53
39.98995,54
39.85349,55
39.94987,56
39.64748,57
39.33851,58
39.90089,59
39.58144,60
39.43878,61
39.33776,62
39.41734,63
39.41971,64
39.59036,65
38.90178,66
39.062940000000005,67
38.88206,68
38.77761,69
38.87843,70
39.03178,71
38.13836,72
38.63956,73
38.92247,74
38.68326,75
38.53103,76
38.41275,77
38.69115,78
38.82748,79
38.89021,80
38.77018,81
38.88158,82
38.54995,83
38.45974,84
39.01732,85
38.79422,86
38.52783,87
38.6814,88
38.94242,89
38.74501,90
39.09287,91
38.44191,92
38.74171,93
38.44107,94
38.3967,95
37.69912,96
38.4738,97
38.43871,98
38.54541,99
38.60952,100
38.15303,101
38.29559,102
38.3124,103
38.28112,104
38.15038,105
38.30126,106
37.94284,107
37.869,108
37.52599,109
38.02658,110
38.00663,111
38.39886,112
37.82792,113
37.60623,114
37.79556,115
38.12613,116
38.1615,117
37.83482,118
37.95712,119
37.91082,120
37.81781,121
37.88043,122
37.92654,123
37.59776,124
37.4558,125
37.44651,126
36.61533,127
36.53344,128
36.57032,129
36.46101,130
35.75515,131
36.17141,132
35.47968,133
35.66023,134
36.00071,135
35.64399,136
35.475,137
34.81633,138
35.23426,139
35.13559,140
34.97811,141
35.04169,142
35.08072,143
34.41353,144
34.26781,145
34.917320000000004,146
34.81657,147
34.3789,148
35.70361,149
34.025940000000006,150
34.28617,151
33.897690000000004,152
34.29763,153
34.41573,154
34.2627,155
33.35333,156
33.32986,157
33.14865,158
33.8405,159
33.61098,160
33.79588,161
32.96598,162
33.11881,163
33.33113,164
32.66707,165
32.99915,166
32.290409999999994,167
32.4443,168
32.55979,169
32.51266,170
32.05832,171
32.3353,172
32.00808,173
32.459740000000004,174
32.32479,175
31.71941,176
31.96951,177
32.05474,178
32.19259,179
32.26783,180
31.93347,181
31.94487,182
31.65475,183
32.87661,184
34.00032,185
34.3931,186
34.95723,187
35.03111,188
35.10023,189
35.586940000000006,190
35.138729999999995,191
35.86635,192
35.337309999999995,193
35.35971,194
36.04398,195
35.820370000000004,196
35.8854,197
35.984320000000004,198
35.76715,199
35.85217,200
35.46273,201
36.03378,202
36.12345,203
36.31035,204
35.838440000000006,205
35.87807,206
36.46014,207
35.683170000000004,208
36.15761,209
36.42334,210
36.23058,211
35.98511,212
36.77847,213
35.66663,214
36.07682,215
35.90747,216
36.34958,217
36.08258,218
36.06018,219
35.92578,220
35.729440000000004,221
35.87571,222
35.89195,223
36.024429999999995,224
36.24054,225
35.64824,226
36.56407,227
36.10154,228
35.717240000000004,229
35.664120000000004,230
36.17465,231
36.18424,232
35.72712,233
35.82918,234
35.806490000000004,235
35.444720000000004,236
35.96309,237
35.82663,238
36.3422,239
35.66166,240
35.711040000000004,241
35.71895,242
35.89635,243
36.30664,244
36.42161,245
36.75676,246
37.10219,247
37.27821,248
36.9187,249
37.41802,250
37.30268,251
37.20611,252
37.65306,253
37.75079,254
37.88934,255
37.67996,256
37.63089,257
37.72685,258
37.87939,259
37.64154,260
